case_number,source,prompt,evaluation_seed,celebrity
139623,mscoco,A passenger train stopped at a stop next to a grassy field.,73742,
78495,mscoco,A woman standing next to a cat laying on top of a floor.,45533,
264382,mscoco,a baseball player throwing a pitch from the mound,91841,
249720,mscoco,Woman out running errands on her bicycle in the street.,3048,
546133,mscoco,A giraffe is standing in front of a wall,35585,
327417,mscoco,A man carrying his snow board beneath a giant snow covered mountain.,1010,
499837,mscoco,A silver pizza pan sitting on top of a table with pizza on it.,35794,
540714,mscoco,A farmers market filled with fresh fruits and vegetables.,82212,
558350,mscoco,aerial view of dog on lap next to laptop computer,45217,
187384,mscoco,A red bowl in the center of a plate with olives and lemons on the outer plate.,72998,
217753,mscoco,"A large display of fruit: applies, grapes, oranges, lemons, limes and grapefruit",11116,
131497,mscoco,A dog laying down with its bed on its head .,50444,
145295,mscoco,Many skateboarders going down a very wide city street.,10162,
18783,mscoco,A man in white shirt on bicycle with a dog riding in the back.,94687,
556101,mscoco,A person standing in front of a bus on a street.,47435,
302767,mscoco,A man standing on a board in a body of water.,32839,
10463,mscoco,A woman with red hair sitting on a bench.,38586,
539302,mscoco,two giraffes and an elk in the brush,4842,
445014,mscoco,a group of people standing next to a wooden fence and looking at a giraffe,64542,
275611,mscoco,One cheese pizza cooked and sliced on a pan.,85574,
35770,mscoco,a couple of pans you would use to pee in,89132,
548706,mscoco,A bathroom sink and towels hanging on the door.,2501,
11313,mscoco,A white bed topped with pillows and blankets.,99996,
425762,mscoco,A plate filled with sliced beef a bun and potatoes.,5585,
553320,mscoco,View of outdoor seating area in backyard from garden.,76438,
370165,mscoco,A person on a motor bike doing a wheelie jump,51053,
448690,mscoco,A group of people standing behind a Military cargo plane.,21201,
318147,mscoco,A single female rides her skateboard on a level surface beneath a huge palm tree.,29748,
33489,mscoco,A semi truck pulling a large blue boat down a road.,14536,
89047,mscoco,A snowboarder jumps in the air over a snow embankment.,48277,
112867,mscoco,A bunch of bins that are on a wooden table.,87921,
79846,mscoco,The orange fire hydrant is beside an old shack.,56043,
246650,mscoco,"A smaller car is stopped at the red light, as traffic drives on.",91172,
10107,mscoco,There is a dog sitting down and yawning.,99231,
242644,mscoco,The infamous Big Ben clock tower towering over the city of London.,66113,
36501,mscoco,A large gray elephant with large white tusk.,93944,
264572,mscoco,A boy in the pitcher's mound getting ready to throw the ball.,54545,
521721,mscoco,a red bird flying past a car window,49580,
230610,mscoco,A bathroom with a sink and shower curtain with a map print.,20618,
487482,mscoco,A woman taking a swing at a ball on a tennis court.,92879,
147866,mscoco,A parking meter next to a parked car.,1317,
496099,mscoco,The table  top was white with brown chairs,46899,
460407,mscoco,A few cows grazing on a shore near some tropical water and boats.,37749,
78982,mscoco,A city street with delivery trucks and a bus.,4909,
261707,mscoco,Surfing the web on a laptop at a coffee bar.,7358,
500100,mscoco,The dog is pulling a woman on a skateboard.,82272,
68078,mscoco,A dog in a small bathroom with an orange shower curtain.,99175,
332663,mscoco,A field with animals grazing on top of a grass covered field.,34085,
310445,mscoco,There are people sitting at the table eating food,42024,
411768,mscoco,A woman playing tennis in a white outfit,25192,
334542,mscoco,A flock of sheep grazing in an open field.,16915,
566298,mscoco,Three people brushing their teeth in front of the camera.,26304,
256055,mscoco,A young girl holding a backpack while walking across a field.,16431,
474437,mscoco,A tennis player wears a headset while taking a break.,91951,
171413,mscoco,A cluttered bathroom with a toilet and sink.,49645,
113271,mscoco,Small dog sitting on a carpet with a rubber doughnut toy.,24408,
398884,mscoco,a line of big trucks that are parked in grass,14479,
166259,mscoco,A group of fur ducks walks along a wooden walkway.,3077,
455301,mscoco,A mother with her baby laying in bed.,27464,
128441,mscoco,View of the street with a traffic signal and shops.,61262,
328940,mscoco,A dog and a girl asleep together on a sofa.,651,
401112,mscoco,A sleepy cat stretched out on a fluffy pillow.,23561,
337180,mscoco,A black cat in a tie laying on a carpet next to bookshelf.,58981,
336102,mscoco,A mouse head shapped pizza sitting in a box.,98422,
143576,mscoco,A cook is in the kitchen preparing a big pot of food.,23146,
176466,mscoco,The young girl is standing by the fire hydrant in curlers.,65036,
198752,mscoco,a five layer cake made from different shapes,76085,
33005,mscoco,A person playing a game of tennis with a racket.,35897,
83113,mscoco,Animals trying to either move or go around fallen tree branches,45794,
343213,mscoco,The bikes are parked along the side of the building.,2884,
334170,mscoco,a bath room with a toilet a sink and a bath tub,28549,
561766,mscoco,A fishing boat with a person and a dog on it riding through the water.,8075,
144300,mscoco,A motorcycle and people looking a travel vehicles.,9958,
252292,mscoco,"A city street with cabs, people and traffic lights",62728,
244005,mscoco,An older white motorhome pulled over on the side of a highway.,65751,
416405,mscoco,A red fire hydrant is in the snow near a mountain.,8069,
389811,mscoco,A speed limit sign mounted beneath a green street sign.,85879,
223466,mscoco,A bus yard filled with yellow school buses parked side by side.,79186,
527379,mscoco,A green stop light that is hanging above the street.,18714,
51702,mscoco,big city with tall buildings and lots of people on the street,95574,
549297,mscoco,A young boy standing with luggage as adults are socializing.,10545,
479633,mscoco,A man on a skateboard performing a trick.,3177,
279027,mscoco,A tray of roast sits on the the oven,92325,
580698,mscoco,A brown bear swimming in a body of water.,44614,
428881,mscoco,A young boy wearing  a catchers mitt while standing on top of a field.,38424,
537701,mscoco,A man with wearing glasses and a red and white tie is smiling.,48551,
320554,mscoco,A black cat laying in the sun under a bench,51259,
120961,mscoco,A desk sitting next to a showroom of cars in it.,2618,
418606,mscoco,A rainbow colored kite next to an airplane in the sky.,26243,
289393,mscoco,Set of toy animals sitting in front of a red wooden wagon.,88656,
532007,mscoco,Three people riding horses on a beach next to the ocean..,71148,
312340,mscoco,A black and white cat sitting on top of leaves.,74349,
88634,mscoco,A kitchen with a black stove top oven.,92892,
45472,mscoco,A table with some oranges and some cups.,27168,
114419,mscoco,A large brown bear standing next to a large river.,42724,
198805,mscoco,A group of trucks and cars parked in a parking lot.,51462,
75494,mscoco,A man surfs a wave in the water.,80118,
520508,mscoco,"Nordic skier, in full gear, making his way on a wind blown day.",5843,
387286,mscoco,A person riding a paddle boat on top of a wave in the ocean.,95018,
46743,mscoco,A woman sitting next to a parking meter.,2896,
19028,mscoco,Small kitchen with white cabinets and white appliances with a city view.,9302,
132622,mscoco,The large bear is looking in the direction of the camera.,42894,
369370,mscoco,A sandwich on a plate served with garnish.,40451,
532540,mscoco,A statue of men riding horses next to a green hillside.,53559,
574141,mscoco,A man on skis cross country skiing through a snowy trail.,76329,
215845,mscoco,A group of people sitting and standing by a white and blue ice cream truck.,47953,
402992,mscoco,Cattle lie in the grass to chew their cud.,75928,
334511,mscoco,A group of people sitting around a wooden bench with vegetables.,71732,
328791,mscoco,a hot dog stand in a city with people,22778,
540354,mscoco,A bathroom filled with urinals mounted on a wall side by side.,10774,
439290,mscoco,A bunch of bananas hanging on the tree,69356,
137950,mscoco,A plane flying over several houses and lots of trees.,62398,
264819,mscoco,Snowboarder riding in a half pipe performing tricks.,2592,
219271,mscoco,Large group of people surrounding a truck on a mountain.,37063,
296136,mscoco,A yellow and silver fire hydrant on the side of a road.,55738,
556817,mscoco,A dog carrying a ball in his mouth on the sand.,42754,
430469,mscoco,A plate of vegetables is placed on the dinner table.,30126,
15663,mscoco,Bicyclists riding down the middle of a city street.,30523,
66445,mscoco,A white plate topped with pasta and chicken with broccoli,48204,
301563,mscoco,A man riding skis down a snow covered slope.,15507,
361124,mscoco,A man is holding an umbrella beside a truck.,6456,
122007,mscoco,Two giraffe standing next to each other in a field.,86041,
486438,mscoco,A plate of donuts with a person in the background.,59532,
94405,mscoco,A group of people descending a snow covered hill.,91282,
355424,mscoco,A pizza with many toppings is on a plate.,98866,
563920,mscoco,Two bananas sitting on a floor next to a pile of pennies.,50627,
500473,mscoco,A big market with bins full of piles of produce.,73394,
418816,mscoco,A man waling his bike along a road with cars.,97402,
469088,mscoco,Two dogs that are standing up holding each other.,12889,
390246,mscoco,A surfer teeters on the top of a wave.,65772,
37678,mscoco,A train sitting under a display inside a building.,89641,
104422,mscoco,A man wearing a tie and suspenders is standing with his hands in his pockets.,42964,
391834,mscoco,A man is walking while holding a racket on a tennis court.,21192,
186083,mscoco,A man is holding a camera on a rig while skateboarding in a parking lot.,56699,
37181,mscoco,A motorcycle parked next to a  car in a  parking lot.,92013,
185773,mscoco,a cat sitting in a sink with its eyes open,70934,
249909,mscoco,A giraffe grazing from shrubs next to the road,39090,
20470,mscoco,two giraffe heads standing close to each other,5417,
11364,mscoco,A black bear walking across a lush green field.,91509,
232574,mscoco,Someone has taken a picture of the rear end of this elephant.,7553,
547224,mscoco,Orange and black uniformed worker standing outside of moving train.,50824,
393410,mscoco,A  large air plane flying in the blue sky.,92129,
67075,mscoco,"close up of a plant with large, gray leaves",36777,
238090,mscoco,A bathroom with an enclosed shower door next to a toilet.,78674,
114871,mscoco,A plate with a banana and slices of cheese.,18622,
70813,mscoco,A cozy bed stands between two windows within an upstairs bedroom.,99878,
189203,mscoco,Two photos of an airplane in the air.,51602,
561938,mscoco,Two adult elephants are surrounding a baby elephant,95668,
324266,mscoco,The bathroom is clean for the guests to use.,11558,
224238,mscoco,a pic with a hydrant outside in the field,23460,
505977,mscoco,The circular bed has a chandelier above it.,54857,
297910,mscoco,A big city full of people and many animals too.,88637,
439426,mscoco,A left hand holding a glazed doughnut over a tiled floor.,19682,
157593,mscoco,A pair of people stand with a soccer ball in the middle of them.,60631,
31446,mscoco,four fighter jets flying through the air in formation,48052,
280498,mscoco,A kitchen that is very clean in a house.,12003,
231364,mscoco,A bear sits down on the ground with sand.,94182,
542625,mscoco,A bird sits on a parking meter with several parked cars in the street.,7495,
118584,mscoco,some elephants in a field of grass near a tree,79999,
380842,mscoco,a street sign on the corner with buildings in the background,14491,
383406,mscoco,cats laying on a desk near a couple monitors and a keyboard,57187,
304186,mscoco,A man in a grey shirt on a grey couch playing a videogame.,55253,
200252,mscoco,Two green shoes lined up on a bed.,24224,
278306,mscoco,A bird that is sitting on top of a tree.,4906,
344875,mscoco,"Crepes on a plate, topped with bananas and powdered sugar.",5016,
204448,mscoco,"A kitchen complete with a microwave, sink, and dishwasher.",18232,
106736,mscoco,Blue plate holding a mound of chocolate deserts.,92244,
146190,mscoco,A person is in the grass holding a frisbee.,24807,
444491,mscoco,A man riding up the side of an empty swimming pool.,22523,
457754,mscoco,Four men are photographed signing important documents at work.,21058,
259112,mscoco,A bald cat sleeping on a blanket on top of a bed.,46314,
564636,mscoco,A person is performing a trick on skis.,59468,
432647,mscoco,Three street signs located next to a brick building.,51075,
121692,mscoco,Young Giraffe peeking his head into a crevice in the exhibit wall.,69975,
64718,mscoco,there is a male tennis player about to hit the ball,79390,
558809,mscoco,A cutting board with cut broccoli and a knife.,96853,
213951,mscoco,A brown horse walking up the side of a hill.,10483,
493695,mscoco,A city street filled with traffic at night.,29943,
12947,mscoco,A man standing on the side of a commuter train.,55286,
168781,mscoco,A well-dressed woman rides a white horse at a racetrack.,3955,
372362,mscoco,Girl holding an umbrella on a horse drawn carriage,43145,
554537,mscoco,A man is holding a couple of traffic lights on the side of the road.,30301,
213773,mscoco,a close up of a woman wearing a shirt and tie,34207,
530052,mscoco,Carrots are sitting on the stand outside in a bunch,20054,
400567,mscoco,A kitchen area with dining table and refrigerator.,58337,
99567,mscoco,"Two red buses, headed to the same place, are right next to each other on the road.",53063,
188862,mscoco,Two boys are playing soccer on the grass.,99987,
168096,mscoco,some cars on a wet street buildings and traffic lights,60782,
496090,mscoco,A man riding a skateboard down a street.,43941,
299200,mscoco,A man riding a skateboard on a wooden ramp.,65624,
329687,mscoco,A dog and a couple sitting on a wood bench.,28122,
542637,mscoco,Two horses in a field on the other side of a fence,72378,
495541,mscoco,Three white storks with black legs and beaks wading in some water.,41917,
23895,mscoco,A man at a skate park showing a trick on his skateboard,78631,
272635,mscoco,A large white bird flying over a rock cliff side.,96343,
330880,mscoco,A man sits in front of an elevated pizza.,24511,
502927,mscoco,A guy is riding on a motorcycle on a dirt track.,70692,
169606,mscoco,A black bear standing on top of a rocky hillside.,27436,
176149,mscoco,A street sign slightly knocked over next to a rural road.,97044,
391857,mscoco,A seagull standing near a body of water.,20133,
579814,mscoco,This airplane is taking off in the air near other airplanes.,38249,
510329,mscoco,A tourist unfolds an umbrella near ancient ruins.,89564,
404618,mscoco,a black and yellow fire hydrant is near the street,56697,
122229,mscoco,Two men taking care of an elephant near stairs.,40053,
496213,mscoco,A vintage photo of a man in a suite and tie.,19116,
88335,mscoco,A boy skateboarder making a high jump in a parking lot.,72145,
103257,mscoco,A large wholly yak with big horns is standing in the grass.,32080,
361399,mscoco,A skier with poles extended skiing by a flag post.,68969,
227226,mscoco,A group of men standing around a room.,15159,
529166,mscoco,"A man in tiny, red shorts lifts his leg as a yellow Frisbee hovers near him.",89989,
206300,mscoco,"A stop sign with an ""eating animals"" sticker on it.",20420,
35498,mscoco,A mouse sitting on the side of a computer monitor.,31119,
430302,mscoco,A man riding on top of a surfboard next to a  woman in the ocean.,30570,
81505,mscoco,The plane is flying through a clear blue sky.,42391,
411093,mscoco,A red car sitting on to of a black boat.,89640,
297440,mscoco,Cat lying in bathroom sink with assorted grooming supplies on edge.,51601,
521863,mscoco,A skateboarder is seen near a crowd through the glass door.,63135,
150007,mscoco,A large jumbo jet is flying above trees.,94095,
533872,mscoco,People are feeding a giraffe in an enclosure.,75738,
335733,mscoco,A vegetable and cheese pizza with broccoli and tomatoes,15874,
327527,mscoco,A large crowd of people huddling under umbrellas.,23735,
230976,mscoco,A chalk sign is placed outside on a wall advertising a restaurant.,38757,
251857,mscoco,A group of boys riding their skateboards in the park.,83340,
40471,mscoco,An older picture of a large kitchen with white appliances.,19558,
203865,mscoco,A colorful bus is parked on the street.,46071,
431113,mscoco,A man riding on the back of another mans bike in the street,5412,
198492,mscoco,Two girls sitting at a table smiling and eating and drinking.,22835,
86357,mscoco,A large bird flying underneath a cloud blue sky.,88009,
236162,mscoco,The two cats are laying on the chair together.,27173,
396252,mscoco,The bluebird is just sitting quietly on the branch.,66745,
516540,mscoco,Twin fire plugs are planted just a few feet apart on the grassy strip,75830,
478286,mscoco,The train is traveling across the high bridge.,1936,
197775,mscoco,a van with the back open and appliances in the back,21804,
166995,mscoco,A big brown dog sitting in the back of a red truck.,14518,
119469,mscoco,A herd of sheep grazing on a lush green filed.,12438,
481214,mscoco,"A little boy dressed up in a ""Harry Potter"" costume.",52147,
175908,mscoco,Two girls who are looking at some snow skis in the store.,7074,
15079,mscoco,Two peanut butter and jelly sandwiches sliced in half,60053,
480652,mscoco,These suitcases are sitting next to a chair.,88733,
408103,mscoco,A young man riding skis down a snow covered slope.,35979,
240565,mscoco,Three white urinals hanging on a wall in the bathroom.,19141,
412384,mscoco,A child holding an umbrella in front of a house.,71288,
560281,mscoco,A polar bear stands a small rock in the middle of surrounding water.,6318,
138057,mscoco,"A cheesy pizza, topped with chicken and vegetables.",97610,
255824,mscoco,A chocolate frosted doughnut sitting on top of a plate.,58444,
7115,mscoco,"A group of people seated on the ground and holding black and white ""WWF"" umbrellas over their heads.",46106,
406591,mscoco,One woman wits on a chair beneath a blue umbrella t the beach as a guy walks down the shoreline.,5164,
74268,mscoco,A cat sitting up on its hind feet on a park bench,89865,
287484,mscoco,A messy bed in a bedroom between two tables with lamps.,58787,
205435,mscoco,"The red plate holds rice, tofu, broccoli and water chestnuts.",52097,
133161,mscoco,some oranges and lemons sitting together on a table,91879,
310879,mscoco,A group of birds stand on partially water covered ground.,81273,
67125,mscoco,A group of people standing around a couple of elephants.,50449,
559547,mscoco,"Men stand in uniforms, expressionless, in an historic photo.",35750,
254123,mscoco,An empty plastic container and a plastic fork left on a bench.,33004,
95770,mscoco,a kid is doing a skateboard trick down some stairs,80327,
291251,mscoco,Man in jacket doing a trick on a snowboard.,36622,
528046,mscoco,a close up of a child holding a closed umbrella,94191,
88848,mscoco,a couple of pictures that have some people and some fire hyrdons,49739,
405530,mscoco,A man sitting on a bench looking out to sea.,61970,
99477,mscoco,A person bending over a table with a lamp on it.,38181,
225032,mscoco,Tall large headed giraffe looking out past some trees.,68903,
523494,mscoco,Several people are waiting to get on a city bus.,91672,
179199,mscoco,A statue standing on a sidewalk while holding a black umbrella.,10666,
157138,mscoco,A red plate topped with a piece of cake.,65818,
565431,mscoco,Dark hair lama or alpaca with farm and mountain background.,17062,
537124,mscoco,A man waiting on the ball playing tennis.,59698,
241876,mscoco,A cat on the lid of a toilet looking perturbed.,15004,
364133,mscoco,Three different colored suitcases are on the ground next to each other.,63043,
233362,mscoco,"Artwork of a ship with three masts and one sail open with a scull and crossbones on it, in bluish gray water with gray cement wall in background.",60082,
52835,mscoco,"A meal in a container consisting of an orange, meatballs, carrots, and peas.",85121,
460010,mscoco,A man is hugging two sheep in an enclosed area.,91797,
52703,mscoco,A woman sitting down at a table to a couple of pizzas.,86557,
488943,mscoco,A European street scene with a motorcycle and a car.,36351,
193889,mscoco,A couple of zebra standing next to each other.,96769,
338531,mscoco,A bunch of antelopes are seen roaming the plains.,90114,
12570,mscoco,A counter top in a kitchen with various items on it.,23157,
116434,mscoco,A silhouette of a man surfing over waves.,98394,
225387,mscoco,a surfer is seen mid air jumping from a wave,9329,
82258,mscoco,Several books are stacked on a table.,86634,
43288,mscoco,A cheesy hot dog with a large green pickle next to an iPhone.,24057,
388014,mscoco,A wooden box filled with birds and rabbits.,9538,
111180,mscoco,a single black bear standing beside some shrubs,58124,
471350,mscoco,An orange and black fire hydrant at the edge of a street.,38636,
555848,mscoco,Plate of hotdogs smothered in condiments with tater tots,83851,
25593,mscoco,A stop sign on a post at a public street.,14016,
1841,mscoco,Woman in a red hat covering half her face and tie.,52342,
191471,mscoco,The stop sign is visible for everyone to see.,16915,
155341,mscoco,The street is blocked by a truck and a crane.,27848,
42834,mscoco,a woman sitting before a plate of ham slices and a camera.,82648,
116255,mscoco,A plane is flying through a clear sky,32141,
98493,mscoco,Cars parked and driving in front of a school.,20292,
407083,mscoco,A small dog is looking out a car window.,67002,
433892,mscoco,A street sign sitting above a speed limit sign.,11034,
376284,mscoco,A fire hydrant and some cars on a street.,6521,
470885,mscoco,A boat is moored next to two men who are holding the reins of two people.,20887,
293964,mscoco,Cooks standing in a kitchen preparing food for a restaurant.,72039,
578227,mscoco,A young boy picking up a frisbee in the grass,37216,
549629,mscoco,A black bear sitting on the grass beneath a tree,48820,
79446,mscoco,Three piece fixture bathroom with window over the bathtub.,33407,
350668,mscoco,A man riding a snowboard down a snow covered slope.,3189,
118970,mscoco,A couple of red motorcycles parked next to each other.,8238,
538330,mscoco,"A dinner plate with broccoli, carrots, and stuffed peppers.",50629,
84968,mscoco,A blue sign sitting on the side of a road next to a tree.,25337,
348720,mscoco,Two cats on a toilet tank looking out a window together.,76651,
167074,mscoco,A man standing next to a red and silver fire hydrant.,78061,
521285,mscoco,A herd of giraffe walking through a lush grass covered field.,37299,
379310,mscoco,"Two computers, keyboard and phone with mouse on a desk.",77913,
160652,mscoco,A guy standing underneath an umbrella on a rainy day.,87058,
379667,mscoco,there is a man sitting on steps smoking a cigarette,68704,
473433,mscoco,A open suitcase with a book on a table.,77566,
524361,mscoco,A small bed laying on top of a table.,66318,
218388,mscoco,A large red sign on a metal pole.,89504,
169028,mscoco,A boy is jumping in the air with his skateboard at the top of a skateboard ramp.,48565,
250798,mscoco,a horse eating grass from behind a fence,35209,
225867,mscoco,There is a a toilet on the barhrrim,79521,
496324,mscoco,Meat and food in between two slices of bread on a plate.,62180,
1948,mscoco,A man holding a turkey that he murdered.,30427,
343506,mscoco,a urinal with tiled wall and two pictures of clowns smiling,26820,
30796,mscoco,A double decker bus at night on a London street.,34247,
321886,mscoco,A group of people riding on bikes down a street.,13648,
119641,mscoco,A herd of elephants walking down a river with people riding on their backs.,72570,
517617,mscoco,"A plate with rice, carrots, bacon, and a small potato.",93096,
333406,mscoco,The woman smiles while posing with a big cat in her arms.,76482,
505890,mscoco,A rear view mirror on top of a bus.,90499,
137538,mscoco,A large bird perched on top of a rock,38525,
563153,mscoco,A half eaten piece of fruit sitting on top of a table.,92943,
199634,mscoco,a open kitchen with white color and wood,74621,
413810,mscoco,A skier riding down a snow covered slope.,82104,
493544,mscoco,a man with a hat skiing on the snow towards a building,74773,
199247,mscoco,A herd of animals laying down in a lush green field.,86266,
27226,mscoco,We are looking a train in the distance.,31740,
449660,mscoco,Two cats seen from behind sitting by a window on a carpet.,67672,
51741,mscoco,A white toilet and sink in a room.,10736,
563604,mscoco,A sign outside of a closed road redirecting traffic,48389,
62023,mscoco,A man is surfing down a waterway in front of a stone bridge as a crowd watches from above.,55325,
219440,mscoco,a cow staring into a camera standing on a field,87846,
519338,mscoco,A blue rusted train engine sitting on top of rail tracks.,19654,
535259,mscoco,"Two people sit with a small child, who is wearing a large hat, on a park bench.",68944,
103631,mscoco,A modern bathroom is shown with a square sink.,17211,
447592,mscoco,A bowl of stir fry with broccoli and tofu with chop sticks.,33688,
362094,mscoco,A restaurant filled with lots of different types of food.,15919,
392764,mscoco,A guy making a funny face and holding something.,32080,
480015,mscoco,"A desk with a book, computer and other electronic devices.",99002,
337247,mscoco,Two bananas and an apple are next to an Amazon box.,81963,
174043,mscoco,A man helping a child ride a bicycle on the street,47983,
420081,mscoco,The front of a Chinese postal store with people walking by.,23167,
333321,mscoco,The sign is telling us where the train station is located.,95952,
212739,mscoco,A man riding his skate board down a slope .,86575,
353398,mscoco,a sculpture made of spoons and an old toaster,19826,
197462,mscoco,A fire hydrant that has some writing on it.,81263,
83097,mscoco,A microwave oven sitting on top of a blue table.,17240,
173166,mscoco,Two giraffes are housed in a pen.,89264,
75948,mscoco,A black bear climbing out of a pond,35921,
39513,mscoco,A woman wearing a white shirt and neck tie.,56695,
73417,mscoco,Hot dogs on a BBQ being grilled in a backyard.,65655,
482485,mscoco,a fire hydrant sitting next to a sidewalk with trees and an apartment building in the  background,79746,
373089,mscoco,A train is shown stopped at a train station.,61925,
171880,mscoco,A man throwing a Frisbee while the dog watches.,76659,
263178,mscoco,A clear glass bowl filled with fruit on a wooden table..,24545,
492075,mscoco,Two giraffes eat grass out of a cage hanging from the ceiling.,98954,
343820,mscoco,A man and woman standing by a very big sign.,35653,
177149,mscoco,There is a garbage truck surrounded by people on a road,70132,
204871,mscoco,A red fire hydrant with a sticker of several animals on it,63628,
181963,mscoco,A black cat sleeping on the hood of a warm car.,83007,
369799,mscoco,A group of kids that are sitting together.,96156,
504690,mscoco,A group of zebras and wildebeest grazing in a field.,91176,
406676,mscoco,A man wearing a visor holding a neon frisbee.,4646,
9426,mscoco,A small plane flying through a cloudy blue sky.,5686,
356937,mscoco,A cross country skier traveling past many evergreen trees.,24655,
314412,mscoco,A FULL PLATE OF FOOD SITTING ON A TABLE,12111,
303357,mscoco,A brown horse sticking its head out of a red and white barn door.,17675,
211560,mscoco,A big black bear laying on rock looking right at the camera,44367,
362563,mscoco,A man standing on top of a baseball field wearing a catchers mitt.,28466,
108923,mscoco,A cat watching a television show about migrating geese.,71513,
136033,mscoco,"a bathroom with some orange walls, and a black and white counter",92744,
185593,mscoco,A duck swimming on a lake next to other ducks.,47744,
186816,mscoco,Two professional male tennis players sitting court-side and drinking water,76234,
541538,mscoco,A piece of pie and donut on plates at a table with three beer mugs.,10618,
138083,mscoco,A dog running around the field with sheep in the background.,94310,
228506,mscoco,A cat laying bed in a small room.,66842,
423380,mscoco,a black and white cat sitting on a sink and a mirror,58759,
158277,mscoco,A bench sitting next to a green patch of grass.,23598,
99186,mscoco,A stop sign at an empty intersection in the country side.,53316,
200143,mscoco,a group of zebras all pile around a bunch of grass,94942,
60052,mscoco,A woman twirling a floral print parasol umbrella.,70080,
207323,mscoco,A Miami Air airplane flies against a blue sky.,82707,
304828,mscoco,The lower half of a very tall giraffe in a grassy area.,62808,
420882,mscoco,The inside of a building is shown with benches.,17211,
193936,mscoco,a group of people that are taking a picture,8456,
505144,mscoco,a close up of a person standing next to a luggage bag,3739,
498383,mscoco,A small elephant laying on the ground in the mud.,59800,
273914,mscoco,A double deck tour bus riding down a street.,29859,
545162,mscoco,A sink and a show with a cream tile and red painted wall.,25785,
448236,mscoco,A guitar and a frisbee laying on a bed.,87274,
335810,mscoco,A plate is piled high of orange slices while a bunch of bananas sits next to it.,13371,
18837,mscoco,A green utility truck is parked on a street while a man climbs inside.,13362,
334648,mscoco,a man in a white shirt and tie giving a symbol with his hands,24122,
512576,mscoco,A table and some chairs in a room.,99664,
560439,mscoco,Three people walking down a snowy slope.,92483,
373029,mscoco,An aircraft is overtaken by maintenance workers as it sits on a landing.,64152,
6701,mscoco,A set of orange road blocks sitting next to a traffic light.,6362,
172718,mscoco,A little boy wearing a white shirt and tie.,20861,
112770,mscoco,some cats laying on a dock with their chins laying over the end,77266,
248142,mscoco,Some people who are walking on the beach.,29184,
300814,mscoco,Two adults playing a game in a arena.,76094,
414379,mscoco,A street scene of the intersection with people and cars.,2777,
543047,mscoco,A scene of an apartment with a dining table and a couple of couches.,15971,
569960,mscoco,This pizza is square and has pepperoni and mushrooms.,34514,
512729,mscoco,A picture of a plate of food on a table.,89133,
455956,mscoco,A picture of a person and a horse in the street.,53059,
161144,mscoco,large dog retrieving the frisbee for his owner,26394,
388258,mscoco,"There is a bike that is parked by a bench, and an airplane that is high in the sky",89094,
8016,mscoco,A fighter jet flying through a  cloudy sky.,81986,
573896,mscoco,A herd of cattle grazing on a green grass covered field.,26959,
289995,mscoco,Farmers market with people looking at fruits and vegetables,46069,
307438,mscoco,A close up of the green light on a traffic light,78145,
264660,mscoco,A computer is on a desk in a blue room.,44215,
134074,mscoco,Cows grazing in a pasture ringed with trees.,28755,
501788,mscoco,A cat on the ground by a very old door leaning against a wall.,4118,
317622,mscoco,A line of buses in a parking lot with people standing around.,31699,
388374,mscoco,A beach lined with colorful umbrellas under palm trees.,28329,
321035,mscoco,A welcome cake for someone on a green table of some sort.,44693,
463771,mscoco,A young woman is happily setting up some apples for putting caramel on them.,37608,
419828,mscoco,"A woman with large breast, sitting next to a fedora hat.",49135,
532989,mscoco,The giraffe is resting while waiting for food to be served.,2086,
437205,mscoco,The young boy just finished eating the banana.,90406,
365047,mscoco,A train moving along a track near a field.,81238,
337185,mscoco,a bunch of zebras stand in some tall grass,5592,
30356,mscoco,A cat standing on top of a toilet seat next to a sink.,64923,
578236,mscoco,A large lizard sitting on stone steps with three birds.,28248,
297396,mscoco,Small pieces of cake have been arranged on a plate,98558,
478528,mscoco,An old bedroom filled with very old furniture.,51346,
275881,mscoco,A small white rusted boat floating across a body of water.,73681,
552979,mscoco,A cat looking inside of a door from the outside.,42254,
491106,mscoco,A woman is standing in front of an old train.,76208,
434662,mscoco,A skier bending down to gain momentum as she goes down the slope.,20958,
295478,mscoco,A woman walking a small white dog down a street.,81268,
79927,mscoco,Several bags are covered with see through umbrellas on a beach.,3983,
352080,mscoco,A luggage bag filled with various colored pieces of clothing.,2040,
406119,mscoco,a little plane landing on the water,64780,
209972,mscoco,A sail boat stuck in the sand on the beach,63251,
248069,mscoco,A little girl standing in front of a green fence.,5021,
405531,mscoco,A woman in a bright yellow rain slicker stands with a red umbrella next to an old brick structure.,98714,
496548,mscoco,The skier is wearing a blue snowsuit and the person behind her is wearing red.,88426,
268233,mscoco,A pork roast in a glass dish surrounded by potatoes and carrots.,73249,
191158,mscoco,A young girl riding skis on top of a snow covered ground.,90402,
562059,mscoco,A table topped with a bowl of granola and two apples.,4336,
303726,mscoco,a bathroom that has a sink and a toilet in it,24910,
338562,mscoco,A red fire hydrant in front of a shopping center.,39355,
486254,mscoco,A grey bowl full of orange and green vegetables.,22688,
163339,mscoco,The decorated bench is sitting among the flowers.,77401,
475893,mscoco,Dead plants on a sidewalk of a busy city street.,97840,
266250,mscoco,A woman and a cat sitting in front of a TV.,34659,
