case_number,source,prompt,evaluation_seed,celebrity
291179,mscoco,People sitting and standing in the grass near an umbrella.,85676,
537860,mscoco,A man and woman brushing test with window in the background.,91950,
353411,mscoco,A dinner table shot of a person holding a sandwhich accompanied by fries and beverages,15059,
501062,mscoco,A big shiny metal pan filled with some tasty looking food.,33890,
282940,mscoco,A white bus parked next to a lush green park.,74088,
406315,mscoco,a child is fitting inside a small suitcase,97915,
280736,mscoco,A cat sitting outside on some cobble stone.,39804,
236837,mscoco,A large blue passenger train pulling into a train station.,43385,
143458,mscoco,a man with a drink wearing  a suit and green tie,38521,
28872,mscoco,A horse in bridle being led out of a stall.,35920,
468608,mscoco,A woman in blue shirt cutting a frosted cake at table.,37569,
104758,mscoco,a couple of elephants walking off a path,4127,
336232,mscoco,A city street filled with lots of traffic and people.,60498,
92861,mscoco,A hand holding a piece of pizza with more pizza on a plate.,68823,
504813,mscoco,A watch with a gold design surrounding it.,99886,
576327,mscoco,A zebra standing in a tree filled forest.,7209,
87493,mscoco,a cell phone painted on a wall near a bike,86856,
400247,mscoco,A man riding a motorcycle down a city street.,53117,
326510,mscoco,A man loading a truck with two pieces of luggage.,63300,
346265,mscoco,there is two picture of a giraffe in the wild,49264,
445766,mscoco,this fire hydrant has a painting on it,70567,
438432,mscoco,A black and white photo of school girls posing as a class.,43938,
129416,mscoco,A group of cows grazing in a field near a body of water.,35714,
296224,mscoco,A city bus is parked on the curb waiting for people,24433,
384503,mscoco,A trolley car driving down the road near several trees.,45276,
173274,mscoco,"A man wearing glasses, dress shirt and a tie is smiling in content.",45216,
201241,mscoco,A polar bear keeping cool in the water.,67419,
7072,mscoco,A man doing tricks with a frisbee in front of a young lady.,73780,
207670,mscoco,A woman skiing in the snow followed by more skiers.,63986,
331185,mscoco,A person is riding his motorcycle on the dirt road.,12046,
177143,mscoco,A blue table sitting inside of a restaurant with a menu on top of it.,89697,
126592,mscoco,A red stop sign sitting under a couple of street signs.,20894,
6672,mscoco,The back door with a window in the kitchen.,78518,
172285,mscoco,Two tall giraffe standing next to a green leaf filled tree,78523,
138755,mscoco,A clock that is on the side of a tower.,60172,
374060,mscoco,A small airplane getting ready to take off in field,93051,
324776,mscoco,A man rides a horse through a creek.,55270,
460129,mscoco,A man riding on the back of a brown horse through a forest.,30608,
419143,mscoco,A person sitting on a couch with a cat and a laptop on their lap.,49471,
293390,mscoco,A VERY NICE BATHROOM IN THE MIDDLE OF A REMODEL,11233,
100428,mscoco,A man is grabbing the tie of another person that appears in the mirror.,71303,
134231,mscoco,There is a variety of vegetables for sale.,70443,
360181,mscoco,a man that is jumping his skateboard on some concrete,50592,
214753,mscoco,Two equestrians riding their horses on the beach together.,2076,
348140,mscoco,An intracately designed boat on a river bank.,56456,
526711,mscoco,A turquoise and white airplane and cars on the tarmac.,2999,
70815,mscoco,a small dog is tied up to a bike outside,97235,
191614,mscoco,A horse standing in a lush green grass field.,30401,
107963,mscoco,A girl is dancing in the bathroom to music on her lap top.,61623,
451835,mscoco,A toddler in a grassy area playing with a Frisbee.,59805,
250440,mscoco,A truck that is sitting in the street.,84976,
254143,mscoco,A mesh fruit bowl with oranges bananas and tomatoes,68465,
246183,mscoco,A group of people that are standing near a gate.,41527,
239997,mscoco,A large white city bus stopped at a bus stop.,9773,
90058,mscoco,A couple of zebra standing on top of a lush green field.,40782,
333538,mscoco,A woman wearing a fur coat sitting on a wooden bench.,6589,
182176,mscoco,Double decker city bus passing under an overpass.,86359,
26676,mscoco,A green white with a sandwich on top of it.,15583,
366884,mscoco,A man sitting at a computer desk in front of a monitor.,36963,
432125,mscoco,A stuffed toy sitting at a dining table with a frosted cake and cups.,59585,
334826,mscoco,A close shot of a fully cooked pizza.,66745,
555180,mscoco,The train is traveling down the track towards Kingscote.,11070,
508482,mscoco,The open doors looking into a subway from the station.,58405,
378655,mscoco,Slider burgers with hot dog and fries on plate on table,37440,
117535,mscoco,A bathroom with towels draped of the curtain rod,99207,
16896,mscoco,The kitchen is clean and ready to be used.,83113,
468505,mscoco,a guy at a table with 6 plates of food around him,3572,
69512,mscoco,A stack of books and binders in front of a bed.,55293,
116362,mscoco,A bowl filled with food on top of a wooden table.,11165,
94002,mscoco,A man riding a skateboard outside of a building.,81379,
132982,mscoco,A wet view of a street with people crossing in front of buses.,84178,
345361,mscoco,Four children at an outdoor party wearing festive hats.,5990,
375469,mscoco,two people riding surf boards on a wave,50146,
195598,mscoco,A small toy train on a model track.,95150,
449471,mscoco,A gaggle of geese walking across grass next to water.,39245,
172004,mscoco,A group of giraffe standing around each other.,470,
528314,mscoco,a man that is skiing down a snowy slope,95010,
246589,mscoco,A man leaning over eating something from a table.,13934,
152245,mscoco,People and their loads of luggage in line at an airport,70662,
167952,mscoco,Many different foods on dishes on a table,60119,
162459,mscoco,A group of people that are walking down by the ocean.,53480,
98003,mscoco,A slice of pastry with a cream filling.,90880,
553339,mscoco,Tree green lined roadway on a misty day.,40663,
545730,mscoco,a herd of zebras crossing a shallow part of a river,85655,
249418,mscoco,A view of a small kitchen with some amenities.,45628,
328786,mscoco,Group park benches light up any Park.,65540,
505528,mscoco,A horse pulling a coach in an indoor arena.,8729,
226097,mscoco,A stove top oven sitting inside of a kitchen.,61318,
188417,mscoco,A couple of people on top of a snow covered ski slope.,52985,
63715,mscoco,Comical picture messages are on the restroom wall.,82591,
567552,mscoco,"Two computer monitors, a laptop, keyboard and mouse set up on a desk.",19757,
371822,mscoco,A table full of pizzas delivered by Dominoes.,16445,
365745,mscoco,A black bomb squad truck driving down a  road.,16894,
322714,mscoco,A black dog laying on top of a rug on a hardwood floor.,55136,
465179,mscoco,a close up of a person brushing her teeth in the bathroom,54054,
535569,mscoco,A wooden table topped with different kinds of foods.,1339,
426309,mscoco,A photo-shopped picture of grass umbrellas on a beach,33830,
54039,mscoco,Several motorcycles and cars parked on a city street.,11258,
350270,mscoco,A stove top with food being prepared on it,19850,
454907,mscoco,"A kitchen that includes a stove, ovens and refrigerator.",15316,
381658,mscoco,a train on a train track with a sky background,92929,
178994,mscoco,A group of sheep sitting next to a tree.,78066,
69923,mscoco,Three people on the beach standing with surfboards.,12520,
432038,mscoco,A dog is chasing after three running sheep.,70048,
86202,mscoco,A woman skiing poses on a snow slope.,33578,
92776,mscoco,A selfie of a woman laying in bed.,99096,
121443,mscoco,Close up of dog holding a soft frisbee in it's mouth,12839,
3014,mscoco,Three-quarters of a meat-lovers pizza with mushrooms with drink,83756,
511204,mscoco,A person riding an elephant and carrying gas cylinders,21797,
354729,mscoco,A beige colored dog jumps to catch a frisbee.,30917,
52470,mscoco,Two wooly sheep are standing in a pen.,15035,
349896,mscoco,Elephants stand in a large expanse of grass.,52113,
239082,mscoco,A white toilet sitting on top of a wood floor in a bathroom.,29322,
316041,mscoco,A big brown cow with horns standing in a big grassy field,37557,
201526,mscoco,A man wearing a tie next to a woman.,47222,
73560,mscoco,A young girl sitting at a table that has two pizzas and a pepsi beverage glass on it.,38264,
111207,mscoco,Two pictures of a guy with a black shirt and hat on with a skateboard.,90833,
10428,mscoco,A sink is shown in front of a frame covered wall.,20458,
139294,mscoco,A figurine of a little boy riding a snow board in yellow pants.,9421,
362343,mscoco,A busy road with people on bikes and in vehicles is shown.,70744,
88507,mscoco,A snow skier is going down a mountain slope.,59263,
352703,mscoco,a lady that is cooking some food on the stove,19251,
314313,mscoco,a busy road that is next to some buildings,96699,
100801,mscoco,A tennis player is biting his towel as he walks to the back of the court.,52634,
143236,mscoco,Three dishes of food on a green surface.,9203,
354572,mscoco,People sitting under an umbrella looking at the scenery.,11980,
64015,mscoco,A young boy carrying two skateboards across the street,27425,
46650,mscoco,A banana sitting on top of a black record.,12295,
111830,mscoco,An airplane can be seen traveling through the clouds.,82740,
487498,mscoco,a couple of girls stand underneath an umbrella,69390,
179200,mscoco,A black and white cow grazing on dry hay next to a black cow.,63234,
307531,mscoco,a dog running towards a frisbee in the air,53589,
524002,mscoco,an image of a couple that are on the couch,77093,
463787,mscoco,Four black and white zebras standing next to each other.,58397,
292278,mscoco,A bathroom with a sink under a huge vanity mirror.,73510,
305101,mscoco,a railroad crossing and some cars and trees,11658,
30455,mscoco,a bed with a pillow and a blanket and some books,56889,
145436,mscoco,"Sliced oranges, a juicer, a glass and a paring knife used to make orange juice.",5779,
464857,mscoco,The man is sticking his tongue out at the camera.,5722,
356379,mscoco,A row of park benches with flower beds hanging next to them.,72827,
55272,mscoco,A bird floating on top of a body of water.,28895,
433904,mscoco,Two cars stopped on a street near buildings and stop signs,84021,
296988,mscoco,"A Laurie with the words ""Try overtaking our trains"" is parked on a street.",90374,
323399,mscoco,A square piece of pizza on top of a plate.,25228,
273684,mscoco,Black and white image of baseball player about to throw the ball.,18973,
172079,mscoco,A pitcher and glasses made out of pottery,92001,
150212,mscoco,A snowboard sitting on a snow covered slope.,61777,
268670,mscoco,A man sitting on a couch with a dog mug and remote control.,66939,
490708,mscoco,A group of sheep are in a grassy field near a house.,19959,
463785,mscoco,some people umbrellas and two boats on some water,11349,
280623,mscoco,A man wearing glasses and a blue sweater.,70095,
197685,mscoco,A white boat in the water cruising past a group of people.,19723,
217133,mscoco,A vintage truck with a surfboard on top is painted matted black.,81551,
194832,mscoco,A television screen is displayed in an empty bus.,7560,
130401,mscoco,The person crossing their legs is wearing socks with colorful dogs on them.,20113,
403482,mscoco,a microwave is built in to a all of a kitchen,41663,
466079,mscoco,A pair of gray shoes are sitting on a bed.,92387,
369541,mscoco,A dog catching a Frisbee in the grass.,80997,
376177,mscoco,A group of people observing two planes at an air show.,6908,
97579,mscoco,There is a woman holding a remote control and a man looking at it.,23871,
368884,mscoco,A two story white building next to a building with an brown a frame.,47632,
416911,mscoco,"A person on a horse that has a decorated hat on its head and covering it's ears, with another horse next to it that has a mask covering it's eyes.",38575,
119617,mscoco,a kitchen with a  sink surrounded by a bunch of cluttered items,97918,
46144,mscoco,An worn out rainbow colored park bench seat,7373,
505156,mscoco,A man riding skis on top of snow covered ground.,21091,
570781,mscoco,The woman is jumping in the air to catch the frisbee.,83968,
524173,mscoco,A person lying on a surfboard as others observe them.,63045,
455480,mscoco,A blue and white boat with an umbrella on pier.,46126,
35894,mscoco,A black and brown dog laying on a grass covered ground next to a yellow fire hydrant.,52866,
196665,mscoco,An older bald man in a striped suit.,45230,
395290,mscoco,A cat is sitting on the hood of a car in a residential area.,62382,
164389,mscoco,A group of men riding on the back of a boat.,41609,
412767,mscoco,A toasted sandwich sits on a wooden cutting board.,95240,
497514,mscoco,A person going down a half pipe on a snow board.,55664,
440706,mscoco,a close up of a small bird on a tree branch,69397,
559948,mscoco,A skier that has just made a jump in the snow.,56470,
245996,mscoco,A clean bathroom is seen in this image.,28726,
104381,mscoco,A car stopped at a traffic light with it's brake lights on.,97248,
91527,mscoco,two children sitting at a table with bananas,69836,
175785,mscoco,Bride and groom with knife cutting wedding cake.,21812,
181542,mscoco,A woman walking across a street near motorcycles.,48234,
411177,mscoco,a living room arrangement in a furniture store,46167,
7570,mscoco,A picture of a computer and a living room.,92613,
90387,mscoco,a plane flys through the grey sky,20826,
140908,mscoco,A pair of stuffed animals sitting on a bench in front of lake Michigan.,45491,
425100,mscoco,A group of men standing on top of a grass covered field.,79827,
131965,mscoco,An empty park bench next to a small lake.,18466,
254917,mscoco,Woman pushing a stroller into a blue building.,4995,
545129,mscoco,A group of zebra standing next to each other on a dirt field.,57080,
209289,mscoco,Two small dogs standing next to each other in a field.,40047,
183394,mscoco,a couple of people ride on horses side by side with each other,33643,
107340,mscoco,A bathroom sink sitting under a large mirror.,83089,
335284,mscoco,A metallic toilet sitting in a metallic stall.,91601,
507171,mscoco,A man riding a surfboard in the ocean.,57496,
263613,mscoco,"Horse, cow, leopard and a lady looking at the camera.",37513,
53893,mscoco,Three zebras eating hay from a trough at the zoo.,55016,
377371,mscoco,Walnuts are being cut on a wooden cutting board.,35950,
22589,mscoco,A couple of sheep standing next to each other on a field.,94958,
571544,mscoco,a black cat is standing on a small desk,5777,
35814,mscoco,A frozen fire hydrant spewing ice out into a street.,75261,
233711,mscoco,A man flying through the air while swinging from a pole.,41116,
301257,mscoco,Protesters carrying pink parasols and signs in front of a wrought-iron gate.,92046,
13145,mscoco,An orange has been sliced in half and is being displayed.,56247,
354515,mscoco,THERE IS VEGGIES AND MEAT IN THE BOWL,73721,
580390,mscoco,there is a polar bear playing with a water bottle in the water,43045,
342232,mscoco,A boy dressed in safety gear on a skateboard on a basketball court.,915,
143859,mscoco,Array of dishes with fruit inside them on the kitchen countertop,69144,
236246,mscoco,A row of construction cones are lined up behind a fire hydrant.,38010,
147921,mscoco,"A beach with umbrellas, boats, and people biking or walking.",32370,
144379,mscoco,A guy is standing in an airport with several bags of luggage.,95682,
484570,mscoco,Two people on skis at the ski slope pointing towards a mountain,65942,
124636,mscoco,A baby cow standing in a pen next to another cow.,66474,
192894,mscoco,A couple of animals that are in the grass.,72074,
55810,mscoco,A guy with a messy hairdo wears business attire.,63097,
382734,mscoco,A bathroom being renovated with pipes in the wall,47220,
296865,mscoco,A sheep standing near some black sheep on a field.,1554,
516732,mscoco,Two zebra standing on a tall dry grass field.,5668,
158414,mscoco,A bus is displaying rider information pamphlets at the front of the bus.,33889,
206620,mscoco,a little girl sitting in front of a cake plate.,26186,
248284,mscoco,this person is leaving footprints in the snow,70846,
234555,mscoco,There is not much space left for anything else.,15628,
523470,mscoco,A meal consisting of two pieces of meat on skewers and greens and cheese.,88515,
274549,mscoco,The skier in the orange coat is riding on a trail between the trees.,31383,
544322,mscoco,An outdoor setting is lined with tables and chairs.,52951,
570773,mscoco,A man on some snow skis on the top of a mountain.,37500,
74832,mscoco,A man riding skis on the top of a sky slope.,18876,
139856,mscoco,A pretty young lady holding up a pink doughnut with sprinkles.,15723,
135681,mscoco,Two zebra standing next to each other in a  forest.,4017,
127997,mscoco,A tractor trailer on one side of a road and a car travelling behind another car can be seen in the car's mirror.,24864,
97577,mscoco,A full view of a nice and comfortable bed with pillows.,7890,
209788,mscoco,A red traffic light sitting at the corner of a building.,94194,
122766,mscoco,A little kid riding a green skateboard with yellow wheels.,78293,
114313,mscoco,A man with a wrench turning off a fire hydrant.,26011,
130516,mscoco,A mack truck is pulled up to a station area where an employee opens the door.,3783,
410781,mscoco,A zebra grazing on grass on top of a dry field.,94204,
241317,mscoco,A man pushing a cart filled with lots of fresh fruit.,63492,
560108,mscoco,A young boy with safety gear on a skate board in his backyard,43181,
523883,mscoco,A squash sits on top of three bananas to form a claw.,96685,
136458,mscoco,A group of school supplies and various electronics including a laptop computer all laid out in a display.,84145,
124873,mscoco,two children on a field of grass playing frisbee,18970,
20571,mscoco,a group of boats parked next to a dock in the water,13141,
85316,mscoco,An old picture of a family on their farm.,8004,
445567,mscoco,A female wearing winter clothing standing next to a tent inside an unfinished building.,88823,
25853,mscoco,A mountain bike leaned up against a bus stop bench.,1444,
408047,mscoco,City bus loading on a busy metropolitan street.,7392,
393674,mscoco,A baseball player pictured running on the field,21981,
118367,mscoco,"Hot dog on a roll with cheese, onions, and herbs.",60281,
175082,mscoco,A group of children eat mini food items.,53055,
176306,mscoco,A giraffe is standing near some large boulders.,26380,
553776,mscoco,A man rides a large motorcycle on a freeway.,36112,
199959,mscoco,A train pulls into a covered train stop where people wait.,61160,
414510,mscoco,A few people sitting by a busy street,82801,
390184,mscoco,a couple of chairs that are at a table,23552,
497145,mscoco,a large horse is pulling a cart with a person in it,4942,
357176,mscoco,Two riders on horses kicking up dust while training.,94256,
129520,mscoco,A couple of men riding horse drawn carriages.,91203,
211204,mscoco,A bear foraging in the grass on a hill,56619,
292529,mscoco,Man wearing a red shirt holding a racket and badge,77095,
279165,mscoco,A couple of zebras eating grass from a small grass area.,24251,
369386,mscoco,A red and green walled bathroom with a toilet.,69539,
149456,mscoco,A pile of vegetables on a green crate that is sitting on bed.,22904,
260025,mscoco,A dated image of a newly married couple cutting a wedding cake.,45544,
381709,mscoco,A plane parked on the runway in the distance,53367,
109045,mscoco,A black and white photo of a propeller plane.,88075,
423837,mscoco,Two jumbo jets display their company emblems on a runway.,22450,
154004,mscoco,a few people that are standing on a beach,41779,
371058,mscoco,A guy and some friends standing around with longboards.,49674,
151988,mscoco,A picture of two people sitting on a bench.,57516,
309264,mscoco,Many cages of birds are stacked at a pet store.,91828,
325357,mscoco,Metallic looking container sitting in front of a brick wall.,18441,
278463,mscoco,A laptop and planner sitting on a cluttered desk.,46858,
222370,mscoco,A man riding on a motorcycle near people walking.,30903,
43243,mscoco,A TV sitting on top of a counter inside of a store.,57975,
579560,mscoco,A zebra grazes on trees as deer graze on grass in the background.,10704,
163010,mscoco,A boy is surfing while a grown man who is also in the water looks on,11307,
134760,mscoco,Skiers going down a mountain and riding on the lift.,72681,
368402,mscoco,The woman in the kitchen is holding a huge pan.,16720,
579326,mscoco,A pile of broccoli and carrots sitting on a  wooden table.,95081,
307871,mscoco,A closeup of a pepperoni pizza in dark area.,84952,
98721,mscoco,a group of people sit on top of a grassy hill,56313,
205514,mscoco,The large living room has been decorated in modern furnishings.,55785,
311206,mscoco,A statue of a bear in an enclosure.,80864,
505788,mscoco,A young boy holding a purple skateboard on a wooden floor,64291,
553083,mscoco,A white dog standing next to a potted plant.,71852,
347953,mscoco,A bird is flying away from the person,65167,
258266,mscoco,A bowl of food sitting on top of a white kitchen counter.,58095,
117759,mscoco,A woman is seen in the mirror drying her hair.,30371,
119038,mscoco,A herd of cows standing on a grass covered hillside.,44122,
348648,mscoco,A fire hydrant sitting on the side of a road near a building.,76700,
57917,mscoco,A tree sitting on top of a hillside near a bench.,26182,
206806,mscoco,The man was sitting on a bench near the water.,48935,
550051,mscoco,people on the street near a sea with waters,9720,
546742,mscoco,A cat sitting underneath a bed on the floor.,92219,
429443,mscoco,Three brown cows grazing on a muddy grass field.,40853,
274852,mscoco,Street signs are advising people to proceed while being aware of their surroundings.,60460,
461016,mscoco,A boat sitting on top of a body of water next to tall buildings.,13746,
439024,mscoco,A group of people carrying umbrellas into a building entrance.,87466,
528866,mscoco,Julienned raw vegetables in a glass dish on a kitchen counter,76427,
555119,mscoco,"A red truck riding down a street with the license plate that reads "" HT-Stuff "".",47620,
160889,mscoco,Bunches of bananas sitting on a wooden table beyond a metal gate.,82094,
558421,mscoco,A train filled with passengers traveling down railroad tracks.,17306,
311746,mscoco,A field filled with purple flowers and green plants.,74667,
233383,mscoco,A group of horses gathered in a pasture.,21360,
416818,mscoco,A ceiling with lots of multi colored umbrellas hanging from it.,27892,
107922,mscoco,A person sits at a table in a kitchen.,47607,
488375,mscoco,A man is standing at a table putting a ski boot into a ski while a woman watches him.,46308,
323682,mscoco,A man stands next to a few pieces of luggage.,94165,
447733,mscoco,Man on a skateboard riding a cement wall.,8103,
409944,mscoco,A picture of a tennis player yelling passionately.,84256,
558558,mscoco,A city traffic signal and street at night.,51035,
498709,mscoco,A motorcycle parked on the side of a road near a city.,16399,
75481,mscoco,a close up of a street sign with buildings in the background,78444,
173830,mscoco,A skier in a squat position on skies skiing downhill.,65649,
482172,mscoco,A man in a wetsuit on a surfboard in the ocean.,67745,
509258,mscoco,A street sign shows directions to highways and towns.,37548,
22432,mscoco,"A very clean bedroom with two beds, lights and a TV.",14755,
261036,mscoco,A boy standing in the grass with a frisbee.,95132,
25743,mscoco,Two elephants in a dirt area next to concrete walls.,44124,
492914,mscoco,A boy balancing on a skateboard in a parking lot.,48449,
362682,mscoco,A cartoon dog is painted on the side of the passenger bus.,86414,
497238,mscoco,A man riding a skateboard on a stone bench.,45042,
563195,mscoco,Short rain as view from above either from over view mountain or air craft.,36394,
286849,mscoco,A group of three giraffe standing next to each other behind a rock.,52692,
511583,mscoco,A car is parked on a street at night.,44439,
115363,mscoco,A man riding a motorcycle down a road near a forest.,60272,
474384,mscoco,A pair of sheep looking eagerly at something through a fence.,29578,
572825,mscoco,Dog running in a park with a frisbee in his mouth.,61688,
423172,mscoco,A set of three park benches sitting next to a park.,25289,
571034,mscoco,A herd of cattle sitting next to each other on a pile of dry grass.,39310,
199389,mscoco,A fire hydrant painted so that it has a face on it.,75020,
134199,mscoco,A young elephant walks near a herd of other elephants.,54805,
89391,mscoco,A small bath room with a sink and toilet.,49301,
386332,mscoco,A woman seated in front of a buffet of pizzas.,18356,
231549,mscoco,A white bed sitting between two lamp under a picture.,60388,
551739,mscoco,"A brown bear next to a fence with words reading ""bear and wolf museum.""",89438,
509158,mscoco,A person riding skis on top of a snow covered ground.,70356,
316675,mscoco,A plate with potaotes and vegetables and meats on a plate,89499,
542527,mscoco,Two toilets adjacent in a restroom with tile,50399,
82465,mscoco,A wagon with supplies sitting on top of it.,86273,
179218,mscoco,"A dark green and yellow striped train that says ""Duke of Edinburgh"" on a train track while a lady takes a photo with her camera.",68179,
361123,mscoco,A sheep in the snow with other sheep around him.,6713,
245450,mscoco,A subway train with a row of orange and white seats.,3011,
252940,mscoco,A woman holding an umbrella over another man.,25251,
58785,mscoco,A cow eating a mix of vegetables on a piece of paper next to a bird.,78150,
41507,mscoco,"A plate holds prepared food, including bread and vegetable.",38549,
395324,mscoco,a bluish motorcycle parked on sidewalk in park,75911,
426203,mscoco,A skateboarder is riding along the top of a rail.,50496,
209773,mscoco,A man with sunglasses under a blue striped umbrella.,89613,
473219,mscoco,A man and woman look into each others eyes while getting married.,41501,
428161,mscoco,A couple of men standing next to each other holding a ring box.,39219,
257058,mscoco,A couple of men riding horses down a rocky path.,45206,
17436,mscoco,A man sitting on a bench with a tall building behind him.,43707,
252137,mscoco,a bunch of veggies are on a table,10987,
302867,mscoco,A side rail inside of a building.,65702,
524245,mscoco,a person with a dog in a back pack,18453,
74434,mscoco,A white airplane is parked on a green runway.,35191,
148568,mscoco,A couple of giraffes being feed by people at the zoo.,67753,
553795,mscoco,A dalmation sits on a red couch with two striped pillows.,86098,
489763,mscoco,Three woman on skis in the snow smiling.,64870,
370561,mscoco,A man that is sitting in the sand near surfboards.,12882,
378831,mscoco,A woman carrying shopping bags past a tall fire hydrant.,35518,
467818,mscoco,A couple of elephants standing in shallow water.,76237,
544198,mscoco,A kitchen has dark counters and wood cabinets.,77485,
156195,mscoco,Sheep graze in a large field with trees behind them.,45278,
564337,mscoco,Pizza sitting on a paper plate with a can of pop.,63230,
397121,mscoco,A green heron perches on a stump in a swamp.,77694,
428168,mscoco,A long train is driving away from a nuclear power plant.,62515,
169858,mscoco,A beautiful girl holding a giant banana in her hands.,54592,
476175,mscoco,a close up of a plate of macaroni shells,94586,
130432,mscoco,A woman is leaning against a stop sign next to a road way.,54161,
37777,mscoco,The dining table near the kitchen has a bowl of fruit on it.,12393,
208871,mscoco,An older man carrying a plate of food and making a silly face.,66300,
574706,mscoco,A cat is looking out of a glass door with a reflection.,2036,
251508,mscoco,A beautiful woman with blue eyes holding a banana.,28472,
447927,mscoco,A picture of an elephant standing on top of a boat.,72046,
193498,mscoco,various items from the bag are on the table,2911,
350107,mscoco,a close up of a person measuring and cutting a green substance,41626,
468545,mscoco,A man riding a skateboard up the side of a ramp.,97612,
363343,mscoco,A plate with a picture of a movie character painted on it in the sand,13712,
574316,mscoco,A group of cows standing on a grass field.,95326,
477534,mscoco,A couple of men riding skis down a snow covered slope.,93462,
570448,mscoco,A man sanding on a boat next to a beach.,19883,
576363,mscoco,A group of people walking on the side walk,96196,
328,mscoco,"Three men in military suits are sitting on a bench,",5754,
466005,mscoco,A jetliner flying above in a light blue sky.,5504,
93353,mscoco,A piece of bread with a hot dog in the middle is shown.,44562,
424554,mscoco,A yellow tanker truck parked on top of a dirt field.,31760,
357354,mscoco,A giant gray elephant standing behind a small car in front of a store.,36749,
361073,mscoco,A large white bus stopped at a bus stop covered in snow.,8540,
28820,mscoco,a giraffe behind a fence on grass licking the fence,18843,
425866,mscoco,A man in a suit lean over his seat.,98394,
224220,mscoco,People are in a small boat with green oars.,57101,
553576,mscoco,A blue basket filled with donuts on top of a table.,96103,
417193,mscoco,A red Frisbee floating in a lake with dark water.,22747,
114861,mscoco,A Styrofoam cup of coffee with a wooden stirrer in it is nearly half drank.,22952,
229387,mscoco,An unhappy cat wearing a puffy pink beanie,94657,
568147,mscoco,A colorful chain with a note attached is wrapped around a parking meter's post.,32732,
421028,mscoco,A gray cat lying on a carpet in a room,34179,
68974,mscoco,A man peers over a small plate behind a napkin lined with pieces of fruit.,63256,
11538,mscoco,a man wearing leather riding on a motorcycle,23045,
386313,mscoco,a bicycle in a living room with a tv,12705,
42667,mscoco,Small child in a green shirt standing inside of a suitcase.,59956,
262800,mscoco,Jet flying in the sky among the clouds.,49404,
215439,mscoco,A crowd of people unloading from a long train.,10154,
546980,mscoco,A sheep eats grass alone by a lake,27497,
2149,mscoco,A large white bowl of many green apples.,30337,
285651,mscoco,a man is riding a skateboard in the street,81015,
326564,mscoco,"a washroom with a toilet basin, sink, sanitizers and bath tub",94873,
151441,mscoco,a line of kids that are in baseball uniforms,76876,
256668,mscoco,A white urinal mounted to a bathroom wall.,86817,
323048,mscoco,some black and white train cars and some train tracks,55908,
124607,mscoco,Small white toilet sitting next to a small white sink.,7660,
531928,mscoco,A man and a woman in wedding attire feeding a giraffe.,16836,
330022,mscoco,Several toy animals and trees on fake grass.,8693,
229659,mscoco,A laptop in a bright yellow coffee house.,73610,
206838,mscoco,two women in swimsuits riding horses in the water,64693,
103488,mscoco,a public bathroom with several sinks and mirrors,59580,
10785,mscoco,A little girl with bows in her hair eating a plate full of broccoli.,15423,
297520,mscoco,"Hot dogs, buns and croissants on a BBQ grill",52083,
538092,mscoco,A man standing in a kitchen while closing a cupboard door.,41678,
573549,mscoco,People are gathered under a female impersonators sign.,29572,
412916,mscoco,A group of people standing on top of a field playing baseball.,91372,
41846,mscoco,pizza on a plate with one slice separated from the rest,91951,
44171,mscoco,A woman eating a giant doughnut covered in sprinkles.,35772,
226917,mscoco,a small girl in a pink top is laying on a couches arm,79136,
111988,mscoco,A park bench on a beach of white sand looking out to the ocean.,58034,
93434,mscoco,Two boys are standing in front of a train with backpacks.,75941,
67213,mscoco,A lot of people that are looking at a pool.,24333,
376549,mscoco,A man in his skiing gear is posing for the camera.,74472,
178028,mscoco,A bathroom vanity sink with a large mirror and hairdryer on the wall.,55506,
345139,mscoco,A man smiling while sitting at a table drinking beer.,66541,
347276,mscoco,Two plates have brocolli on them that is smothered in cheese.,21962,
122953,mscoco,A cat lying under a laptop and beside another computer.,93178,
163041,mscoco,Elephant emerging from tree line walking through forest,87169,
455170,mscoco,A pedestrian crossing light in front of an irish store.,17603,
115721,mscoco,A dog laying down on top of a couch cushion.,66288,
444722,mscoco,Two sailing boats sit without sails in a shallow river.,34158,
428973,mscoco,Two small children are on the dirt with an umbrella.,42129,
478055,mscoco,A herd of cattle grazing on a dry grass field.,87424,
251250,mscoco,Woman and two kids paddling on surfboards in ocean.,97339,
39785,mscoco,A person is surfing in a wave pool.,55164,
541478,mscoco,A man holding a Library card in his left hand.,381,
129571,mscoco,Four girls pose in front of a bus advertising The 1 Second Film.,63870,
538586,mscoco,A black cat sitting on top of a desk.,80848,
129982,mscoco,A group of people walking on skis in the snow.,92755,
476415,mscoco,A man wearing a white shirt and tie standing in  a room.,80355,
499068,mscoco,people walking and sitting on the sand at the beach.,78926,
54655,mscoco,The dog is achieving high jumps in the yard.,87744,
179261,mscoco,A large elephant standing next to a wire fence.,76179,
187647,mscoco,Two brown teddy bears sitting on top of a wooden table.,97779,
72275,mscoco,"The wooden plate has a banana, peaches, and a green apple.",6981,
128417,mscoco,a toy holding a paper umbrella on a tight rope.,47751,
568315,mscoco,Two young elephants are playing with each other.,3855,
17073,mscoco,Two people walking down the sidewalk with each other near a Street,78958,
558585,mscoco,A group of ducks floating on top of a lake.,25597,
