case_number,source,prompt,evaluation_seed,coco_id
6915,coco-30k,Three giraffes are standing tall as their necks stretch up to the tree line.,66711,10580
6916,coco-30k,Dog trying to pick up an object with its mouth underneath a bench. ,94528,441458
6917,coco-30k,Several vehicles wait for a toll arm to be raised. ,61531,111547
6918,coco-30k,Two giraffes rubbing on a tree beside two giraffes.,61972,355860
6919,coco-30k,A train rides alongside another train on the tracks.,80989,462244
6920,coco-30k,A bus turning a corner on a city street.,34123,3134
6921,coco-30k,A group of sheep walk along a dirt path.,99032,56267
6922,coco-30k,A mountainside with a railroad of trains passing.,56977,492562
6923,coco-30k,Traffic sign on W 28 St with photo of bicycle in the top.,67363,109425
6924,coco-30k,a giraffe checking out the bark on a tree,24139,123836
6925,coco-30k,A train traveling down railroad tracks next to a grassy hillside,98083,261665
6926,coco-30k,A foot wearing a pointy pink flat shoe rested upon a bench.,62694,48153
6927,coco-30k,a brown dog with a collar sniffing a red fire hydrant,34002,291664
6928,coco-30k,Two sheep inside the confines of the stone gate. ,47573,512879
6929,coco-30k,Trains leave a station in a city setting.,47031,344415
6930,coco-30k,A fire hydrant with a blue jacket on top of it.,9131,5437
6931,coco-30k,Giraffe standing in the shade of a tall covering ,32180,70079
6932,coco-30k,A small train is going through a garden with people watching. ,50713,478099
6933,coco-30k,A double decker bus is riding down the street.,44696,579471
6934,coco-30k,a man standing on a sidewalk next to an rv,25271,309528
6935,coco-30k,A herd of giraffe walking along a grassy tree covered plain.,24201,235252
6936,coco-30k,Two giraffes are running through a bushy savannah.,97912,531607
6937,coco-30k,A fire hydrant sitting next to a tree in a forest.,18798,581731
6938,coco-30k,A woman waiting on the subway to disperse,10646,268745
6939,coco-30k,Stairs are leading down into the streets where there is a bus.,40684,35328
6940,coco-30k,A man shaves a sheep on pavement near a fence.,81515,47566
6941,coco-30k,A passenger bus traveling down a street behind a red car.,35651,222340
6942,coco-30k,A large street direction sign in Tokyo Japan.,84828,457708
6943,coco-30k,A kneeling woman takes a photo of a park bench.,7510,380140
6944,coco-30k,This is an image of an elevated train in the city.,18518,505933
6945,coco-30k,A mostly empty train station with two trains ready to depart.  ,58386,116957
6946,coco-30k,Luxury double decker bus ready to depart station. ,99553,547345
6947,coco-30k,An old bus makes its way down a city street.,48422,401776
6948,coco-30k,Several trains riding on different tracks near water.,20387,472881
6949,coco-30k,Two sheep standing in the snow in a pen.,52509,554046
6950,coco-30k,A convoy of city buses traveling down a busy city street next to a crowd of passengers,93758,491793
6951,coco-30k,A giraffe facing the camera as its photo is taken.,96319,216739
6952,coco-30k,A girl with blue socks sitting on a blue bench.,42900,13721
6953,coco-30k,Signs showing the intersection of two streets in a European country.,31234,398454
6954,coco-30k,This is an image of a sign to pay here to park.,30972,123239
6955,coco-30k,Two women wearing hats standing near a fence.,59038,423715
6956,coco-30k,three sheep standing next to each other in a field,61535,377911
6957,coco-30k,A black bird perched on a wire next to a tree.,47355,344624
6958,coco-30k,A blue train traveling over a red rail bridge over cars.,52445,448871
6959,coco-30k,A new home banner sits beside a small curvy road.,42746,561647
6960,coco-30k,A giraffe with a mouth full of grass in front of a forest.,77744,511058
6961,coco-30k,A cruising camper is prepared for a paint job with its windows papered over.,75618,505845
6962,coco-30k,A sign warning bike riders to reduce speed.,2990,19087
6963,coco-30k,A red car driving past a red fire hydrant on a curvy street.,84190,559166
6964,coco-30k,Two sheep standing next to each other in a barn.,88490,379584
6965,coco-30k,Birds perched on iron poles in front of a tall building.,41982,553790
6966,coco-30k,signs in an asian language on the side of a building,4760,489896
6967,coco-30k,A flock of doves and a man sitting in a park.,81246,353898
6968,coco-30k,some people stand up on a subway train,16577,362812
6969,coco-30k,"A person feeding sheep behind a white picket fence,",80389,459437
6970,coco-30k,A black cat sitting on topo of a bed.,40912,491985
6971,coco-30k,Two giraffes are eating a leafy branch together.,91909,420472
6972,coco-30k,Three red double decker buses parked side by side.,99075,36012
6973,coco-30k,A security guard standing next to a no right turn sign.,34776,388818
6974,coco-30k,Stop sign placed in the middle of a single roads curve.,24017,518530
6975,coco-30k,A man carrying a sign walking past buses.,20520,202339
6976,coco-30k,Two birds swimming in the water with large bills.,56792,449749
6977,coco-30k,A bus approaches a sidewalk where several people and bicycles are lined up.,76476,402967
6978,coco-30k,A Stop sign saying to stop all war at intersection.,70561,284771
6979,coco-30k,A passanger bus stopped on a street advertising a dinosaur exhibit.,34391,529813
6980,coco-30k,Birds perched on logs on a lake near a wall.,85883,230669
6981,coco-30k,Two giraffe in front of a painting of the outdoors at a zoo.,58554,442894
6982,coco-30k,A red bus driving past a group of passengers.,3488,551199
6983,coco-30k,Two large buses traveling down a busy city street.,74647,315450
6984,coco-30k,A giraffe walking through a green grass covered field.,68393,382399
6985,coco-30k,A giraffe standing next to a boulder on a grass covered field.,95268,443583
6986,coco-30k,A large chicken walking through a grass covered landscape.,76634,104119
6987,coco-30k,A herd of sheep walking along the side of a road.,76453,323116
6988,coco-30k,Two railroad trains standing side by side on the tracks.,37399,327352
6989,coco-30k,A red bus traveling down a busy city street.,53236,58304
6990,coco-30k,A flock of ducks splashing and playing in the water.,62473,43530
6991,coco-30k,Ice explorer bus on a road near mountains.,72976,365655
6992,coco-30k,A giraffe stands beneath a tree beside a marina.,52460,338607
6993,coco-30k,A man kneeling down to pet a small dog.,45922,102555
6994,coco-30k,A crying woman looking at herself in a mirror.,31586,403378
6995,coco-30k,Two large giraffe standing next to each other and an ostrich.,44925,424219
6996,coco-30k,A red double decker bus parked next to another city bus.,36352,533107
6997,coco-30k,A man in black carrying a sheep on his shoulders.,82124,525155
6998,coco-30k,A street sign on top of a pedestrian crossing sign.,66981,135042
6999,coco-30k,two black birds are swimming  in some water,87764,436551
7000,coco-30k,A car and a bus are near a street light at night.,45072,168234
7001,coco-30k,A street sign shows directions to highways and towns.,37548,509258
7002,coco-30k,A group of people enjoying a barbecue near some trees.,36753,132393
7003,coco-30k,Two brown horses standing in front of a red brick building.,60047,157577
7004,coco-30k,A black fence guarding a building next to a trash can.,3060,50360
7005,coco-30k,Giraffe standing on a grass covered field next to a hill.,54603,211317
7006,coco-30k,Signs posted on poles on a sidewalk next to a street.,25462,166731
7007,coco-30k,Sheep grazing on a grass covered field side by side.,47405,87483
7008,coco-30k,A red fire hydrant sitting next to a sandwich sign.,69525,410437
7009,coco-30k,A blue sign in front of a bamboo enclosure.,18411,229782
7010,coco-30k,A street sign that reads broadway on  a traffic light.,36525,144053
7011,coco-30k,A  yellow fire hydrant on a green piece of grass next to a road.,58961,76962
7012,coco-30k,A colorful railroad train arriving at a station.,5739,307847
7013,coco-30k,The windows of a railroad train photographed against a cloudy background.,10799,192755
7014,coco-30k,Red and yellow fire hydrant with the lid off.,42755,399703
7015,coco-30k,Small train running down the tracks in the middle of a field.,70054,50165
7016,coco-30k,Large open field in the middle of a stormy area.,96216,152192
7017,coco-30k,A flock of sheep are grazing in their pasture.,2783,550422
7018,coco-30k,A flock of sheep crosses a dusty road.,55016,224000
7019,coco-30k,Traffic signal for saying walk on Greene St.,24929,530860
7020,coco-30k,A pair of rams graze through the snow on the side of a hill.,19986,65239
7021,coco-30k,A little black colored bird stands gazing at a statue on a sunny day.,97174,339759
7022,coco-30k,A city street is crowded with people and no cars.,51954,304557
7023,coco-30k,A parrot is eating some food from his own claw,33908,327401
7024,coco-30k,An old van has been given a mirrored finish,75852,327383
7025,coco-30k,A pigeon perched on a ledge with a street behind it.,2819,542205
7026,coco-30k,A small enclosure for different types of animals.,53783,442585
7027,coco-30k,There are some benches arranged together in an open park,82347,327890
7028,coco-30k,An oversized picture of a train has a conductor standing by it.,94943,502558
7029,coco-30k,Top view of a green train on railroad tracks.,18849,196571
7030,coco-30k,"Commuter train stopped on tracks at red light, green light further up the track.",76063,103255
7031,coco-30k,A locomotive is on the tracks along side some trees.,16293,23995
7032,coco-30k,"A picture of two giraffes, fairly close to a road, with a bus traveling up it.",6213,220307
7033,coco-30k,A cross road of Furnace St. and Crapo St. ,411,461275
7034,coco-30k,A bench in the woods surrounded by leaves. ,11059,320893
7035,coco-30k,A street sign next to a bend in the road.,25646,344730
7036,coco-30k,Eight busses are parked in front of a field.,43652,192591
7037,coco-30k,Planes are flying in a V formation in a blue sky.,41092,292639
7038,coco-30k,A lighthouse with birds flying by it at a bay.,31257,280347
7039,coco-30k,"A black and white picture of a busy street, only red is in color, a red double decker bus drives down the road. ",26515,148508
7040,coco-30k,A group of giraffes drinking from big puddles of water. ,29736,520840
7041,coco-30k,A Giraffe looking down as another giraffe in the background in looking through a fence ,72484,378814
7042,coco-30k,trees in fall colors and a stop sign to the right. ,48749,116291
7043,coco-30k,a large piece of paper on a refrigerator saying stop. ,13173,515670
7044,coco-30k,Green illuminated walk sign on a pole in a city.,99293,151922
7045,coco-30k,A fire hydrant in front of a graffitti written brick wall. ,65607,240800
7046,coco-30k,A city street with delivery trucks and a bus.,4909,78982
7047,coco-30k,White swans in the water and on the grass with one taking a close eye on the camera.,7198,438107
7048,coco-30k,A giraffe sticking out is tongue to grasp an item from a person's hand.,48186,507557
7049,coco-30k,One giraffe in the foreground with two giraffes in the background.,88003,577619
7050,coco-30k,A red stop sign over a yellow pedestrian crossing sign.,73811,183833
7051,coco-30k,A man sits on a bench and stares into the distance.,37783,551966
7052,coco-30k,A train pulling into a train station pulling a line of train cars behind it.,27066,401320
7053,coco-30k,Group of giraffes standing near a puddle on the savannah.,8600,214574
7054,coco-30k,A large yellow school bus stopping on a road.,76179,88462
7055,coco-30k,A girl and boy are sitting together on a bench,67070,388398
7056,coco-30k,The little girl is standing between the low shrub and the fire plug,43273,436387
7057,coco-30k,A herd of sheep grazing on a pile of hay in a field.,25406,187411
7058,coco-30k,Power lines lined with hundreds of birds at twilight,68418,532568
7059,coco-30k,A bus loading and unloading passengers in front of a Pizza Hut,32093,327919
7060,coco-30k,A statue is sitting on a bench and a woman sits on a cement block.,28262,295713
7061,coco-30k,A parking lot is on the side of the ocean.,16828,94751
7062,coco-30k,A blurred train is going under a bridge.,55271,56932
7063,coco-30k,a bench in the middle of a field with trees near by,78448,424744
7064,coco-30k,Three giraffe and a wildebeest in a field.,90749,524575
7065,coco-30k,A colorful train engine on the railroad tracks.,85409,238332
7066,coco-30k,A peach colored blooming azalea bush next to a bench.,50580,480280
7067,coco-30k,The large bird is walking in the water.,65086,66519
7068,coco-30k,The stop sign with an apartment building in the backgroundis shot from below.,87279,202329
7069,coco-30k,A cat is sleeping on a computer desk.,51152,73467
7070,coco-30k,a blue train driving on a train track below multiple power lines.,9874,357331
7071,coco-30k,Two children looking at a steam train engine,27037,399628
7072,coco-30k,People crossing the street of a busy city street.,95224,367029
7073,coco-30k,The train is pulling passenger cars down the track.,1587,157261
7074,coco-30k,a work desk with a monitor and keyboard,25949,102174
7075,coco-30k,A flock of pink flamingos stand with their heads resting on their backs.,92608,324421
7076,coco-30k,A city train passing under a walk way,77932,562227
7077,coco-30k,Cars and buildings line the urban streets of the past,62016,320290
7078,coco-30k,A series of different bridges over a large body of water.,95235,332007
7079,coco-30k,Three yellow coach buses parked in a line.,76635,171298
7080,coco-30k,"A road sign next to a parking lot that reads ""FLAMING LIPS ALLEY"".",54030,85353
7081,coco-30k,A fire hydrant is next to a sign with a picture of a fire hydrant on it. ,16154,552156
7082,coco-30k,A red car traveling down a road under construction.,17573,210050
7083,coco-30k,A red train driving on a train train track next to an elevated stone sidewalk.,43387,174420
7084,coco-30k,Three tropical bird perched on top of high bare branches ,22383,146887
7085,coco-30k,A red stop sign next to a street in front of a green street sign.,23144,532159
7086,coco-30k,Street signs are affixed to a utility pole.,18895,209630
7087,coco-30k,A sheep sniffing the back of a cat in the snow.,4904,531710
7088,coco-30k,a close up picture of a giraffes head,46730,15811
7089,coco-30k,Conductors operating a miniature train for parents and their children.,63321,306972
7090,coco-30k,a wet road busy with traffic like a taxi and bus,73782,423617
7091,coco-30k,A tree standing in the middle of a grass circle.,63452,479099
7092,coco-30k,"A red and white bus sits in front of a large, stone house.",66035,232900
7093,coco-30k,A small blue train traveling past houses by train tracks..,32923,521874
7094,coco-30k,A passenger train traveling through a tunnel covered with a forest.,39603,492102
7095,coco-30k,A fire hydrant sitting in a front yard next to a sign.,80483,185464
7096,coco-30k,An orange sign pointing to the right sitting on a sidewalk.,97086,502910
7097,coco-30k,A hazard sign on top of a crossing gate in front of a building.,59545,204435
7098,coco-30k,A herd of cows walking down a small country road.,5657,72714
7099,coco-30k,A grey and orange fire hydrant next to a street.,13701,417779
7100,coco-30k,A large sign sitting in a field with a broken down fence.,16354,18525
7101,coco-30k,Two buses passing each other by while traveling under a bridge.,16417,82787
7102,coco-30k,A humming bird mid flight preparing to land on a tree ,68714,211063
7103,coco-30k,a wooden bench that has colorful decorations ,53470,181169
7104,coco-30k,A cat is perched upon a wooden bench that sits on a stone patio.,90584,552395
7105,coco-30k,a bird  with a long beak flying low over the ocean.,47656,5706
7106,coco-30k,a street sign attached to a metal pole next to a street.,13652,64390
7107,coco-30k,Running track and playing field in a mountainous landscape,57585,145727
7108,coco-30k,Two dogs are wearing winter attire and staring off to the distance.,64027,8351
7109,coco-30k,A seagull standing near a body of water. ,20133,391857
7110,coco-30k,A black and blue multi color bird walking on a grassy area,85249,312024
7111,coco-30k,The parrot is perched on a tree limb.,92869,338203
7112,coco-30k,A couple instrument cases are stacked up with a red hat on top for donations.,81744,276863
7113,coco-30k,Two birds are perched upon a snowy bank.,17182,497117
7114,coco-30k,Cars and trucks stopped at an intersection at twilight.,83572,453841
7115,coco-30k,Group of giraffes standing in a field eating and lounging. ,94544,202880
7116,coco-30k,A passenger train parked at the train station.,78190,192332
7117,coco-30k,Intersection of two street signs and a stop sign.,16916,391347
7118,coco-30k,Men sorting through a toppled over train car. ,55607,47131
7119,coco-30k,outside and cars park on the street and a sign name Duke Ellington Bld,97484,536201
7120,coco-30k,Commuter buses parked in a lot outside an apartment complex.,82305,350309
7121,coco-30k,Yellow and red trolleys with people standing about. ,78406,481928
7122,coco-30k,Adult and juvenile giraffes standing and lying on a dirt clearing.,80603,397863
7123,coco-30k,A big billboard is painted onto the side of a brick building.,95744,125997
7124,coco-30k,A colorful bird is sitting on a tree.,51776,109516
7125,coco-30k,The sidewalk is made out of bricks and has a fire hydrant on it.,76506,279387
7126,coco-30k,A bench near a bank of water with posts in the water.,24070,2453
7127,coco-30k,A giraffe grazing on a tree in the wilderness with other wildlife,55140,305821
7128,coco-30k,A man and two cats sit on a bench beside a body of water.,1503,381721
7129,coco-30k,A school bus and a silver car waiting at a railroad crossing for a train to go past.,55860,57149
7130,coco-30k,Two giraffes are shown standing in a grassy field.,71292,445365
7131,coco-30k,A group of fur ducks walks along a wooden walkway.,3077,166259
7132,coco-30k,A cardinal sits on a wooden rail in his home environment ,3352,419859
7133,coco-30k,Two baby ducks following an adult duck from behind.,19464,52147
7134,coco-30k,Train cars on railroad tracks with graffiti on the side.  ,72706,122039
7135,coco-30k,Giraffes eating foliage in a wooded zoo setting,91776,80974
7136,coco-30k,"A post with several street signs on it, including the name.",48787,242523
7137,coco-30k,A train in its full span gives the illusion of a neverending adventure.,43328,508917
7138,coco-30k,A man is hugging two sheep in an enclosed area.,91797,460010
7139,coco-30k,A flock of birds flies in the sky.,48993,110997
7140,coco-30k,A stop sign in the middle of the road,846,143946
7141,coco-30k,Animals in a field surrounded by trees and fencing.,9774,233560
7142,coco-30k,Characters from Cat in the Hat in front of a man and child.,12059,111806
7143,coco-30k,Three cows are standing on a fishing boat.,73655,382670
7144,coco-30k,Large giraffe standing in the shade underneath a tree in a field. ,32654,474600
7145,coco-30k,An attractive lady riding a cow while leaping over a set of poles.,52511,427612
7146,coco-30k,A political candidate advertisement on the side of a coach bus.,34950,143931
7147,coco-30k,The two giraffes are standing in the dirt.,65941,349302
7148,coco-30k,A large older man sitting on a wooden bench in a park.,94213,323288
7149,coco-30k,A street lamp post with a parking sign on it.,9473,33422
7150,coco-30k,A bus with a mural on the side and front.,35866,561214
7151,coco-30k,A train next to another train next to a car.,21894,494863
7152,coco-30k,A double city bus is pulled up to a bus stop.,26745,338625
7153,coco-30k,There is traffic passing by a large building,96682,520009
7154,coco-30k,A giraffe is bending towards two of its trainers,60934,384230
7155,coco-30k,A tall giraffe standing next to a tree in a field.,28365,171613
7156,coco-30k,A little baby sheep is standing next to a large brown sheep.,49968,202387
7157,coco-30k,A birthday cake is decorated like a fire engine.,21205,265611
7158,coco-30k,An eagle is posted on a thin rail.,19525,538976
7159,coco-30k,A train is passing by an empty platform,51971,351744
7160,coco-30k,A hipster holding a camera while wearing glasses.,70295,361029
7161,coco-30k,A yellow and blue fire hydrant sitting on a sidewalk.,82168,332654
7162,coco-30k,People waiting to cross a busy street at night.,1094,422877
7163,coco-30k,There is a bus and a car on the road.,57553,145061
7164,coco-30k,A man has a red water bottle up to his mouth.,97089,284991
7165,coco-30k,A large giraffe standing next to a man pushing a bail of hay on a cart.,61707,401123
7166,coco-30k,A beautiful young woman bending over while holding a back cat.,14891,191169
7167,coco-30k,A bus traveling on a freeway next to other traffic.,84758,460347
7168,coco-30k,A giraffe laying on the ground next to birds on rocky ground.,30317,134160
7169,coco-30k,A small woman standing in front of a baby elephant.,88023,273579
7170,coco-30k,Two people sitting on a dock eating sandwiches,97808,23807
7171,coco-30k,A dog with his leash attached to a bench,51243,217082
7172,coco-30k,A public bus stopping on a street corner,18587,322285
7173,coco-30k,A stop sign on a beach with everyone in the water,17938,123119
7174,coco-30k,Three sheep in the process of running on grass outside.,33696,503418
7175,coco-30k,A man and a woman dressed up by a park bench.,69907,315939
7176,coco-30k,A white park bench sitting in the middle of a forest.,32048,507313
7177,coco-30k,A wood bench set by a trellis with greenery on it.,84328,285325
7178,coco-30k,A man in a red shirt leaning up against a road sign with a camel on it.,11007,119166
7179,coco-30k,A blurry image of a dark colored bus at a bus stop.,12666,85562
7180,coco-30k,Two giraffes standing together in an open field zoo den,66032,179558
7181,coco-30k,A bus traveling across a bridge next to a white fence.,99171,33073
7182,coco-30k,View of the intersection of two streets in front of houses.,72570,451373
7183,coco-30k,A green street sign next to a dirt field by a playground.,99320,146498
7184,coco-30k,A young man sitting on a park bench next to a playground.,7171,341921
7185,coco-30k,Five sheep peeking out of a wall and eating hay on the ground.,38325,213739
7186,coco-30k,Two road signs are viewed from inside of a vehicle windshield.,74113,134657
7187,coco-30k,A girl and boy playing on a fire hydrant.,85719,395382
7188,coco-30k,A bird sitting on top of a table at a restaurant.,45764,486846
7189,coco-30k,A road sign warning of Resident Permit Parking Only.,8975,569850
7190,coco-30k,A street sign showing what roads go which ways.,36342,460156
7191,coco-30k,Two buses parked next to each other in a parking lot.,77717,279499
7192,coco-30k,A giraffe running across a grass covered field.,12919,392933
7193,coco-30k,A large convex mirror mounted to a brick wall.,11324,264957
7194,coco-30k,A green street sign next to a road surrounded by a forest.,84654,244184
7195,coco-30k,A large AMOCO sign above a sidewalk next to a street.,73002,222782
7196,coco-30k,The Big Ben clock tower towering over the city of London.,21733,415413
7197,coco-30k,A little dog sitting on a wooden bench.,99961,391139
7198,coco-30k,Three giraffes standing up in a field eating leaves off of trees.,95800,157098
7199,coco-30k,A yellow and green train on a train track.,98563,374567
7200,coco-30k,A young boy admiring a toy railroad display.,78938,53550
7201,coco-30k,A car with alarm clocks and flowers on it's dash board.,71980,458338
7202,coco-30k,Traffic lights next to traffic signs on a bridge.,77420,368595
7203,coco-30k,A young man walking across a street at a crosswalk.,38254,277005
7204,coco-30k,Three people riding horses on a beach next to the ocean..,71148,532007
7205,coco-30k,A train traveling down train tracks next to a train yard.,14845,435034
7206,coco-30k,A large two layer cake elaborately decorated with a train..,37937,436722
7207,coco-30k,Two giraffe standing next to each other in a zoo.,45282,208003
7208,coco-30k,A train pulling into a train station with large windows.,1802,530261
7209,coco-30k,A wooden bench in front of some trees.,16845,18888
7210,coco-30k,A giraffe standing in a field of grass.,73575,9478
7211,coco-30k,A stop sign that is decorated in a tropical environment. ,87818,19532
7212,coco-30k,A large bus is parked outside a building.,80633,405047
7213,coco-30k,A sheep scratches his back up against a wooden structure.,91818,272008
7214,coco-30k,Street signs on an empty city street intersection. ,50649,522959
7215,coco-30k,"A red, black and yellow train coming down the tracks by a body of water. ",93407,325519
7216,coco-30k,A bench sits all alone on a beach looking at the magnificent ocean view.,29979,201993
7217,coco-30k,A narrow city street has a leaning one way sign.,98264,57879
7218,coco-30k,a woman riding a horse while holding a flag,37524,385540
7219,coco-30k,The two people sit on a bench overlooking the park,57049,306553
7220,coco-30k,Three light sheep are grazing on grass in a ring and a dark sheep is eating by himself.,75479,14743
7221,coco-30k,Street corner signs above a red stop sign.,77168,305634
7222,coco-30k,The people get off of the white buss next to the forest ,69950,357493
7223,coco-30k,A bird is walking right through a dining room.,29648,82696
7224,coco-30k,a train moving along the track on a hillside near a mountain,75102,477526
7225,coco-30k,The traffic light and street signs sit by a red fire hydrant.,19161,340654
7226,coco-30k,A road sign on top of a stop sign ,50555,66427
7227,coco-30k,A bird is perched on a rock in the sea water.,31561,548275
7228,coco-30k,A stop sign has been bombarded with bumper stickers.,4704,170017
7229,coco-30k,A street sign is posted to watch for senior citizens.,48487,358707
7230,coco-30k,City bus on an empty city street near a STOP sign. ,58633,121663
7231,coco-30k,two men sitting on a park bench outside by a tree,40923,523230
7232,coco-30k,Woman holding a purse and walking a dog passing in front of a big building. ,46270,93034
7233,coco-30k,A woman walking on a city street in a red coat. ,27066,541924
7234,coco-30k,Two people sitting on a bench looking out at city.,88321,337619
7235,coco-30k,Image of a street approaching California 138 with stop sign ahead.,74934,501023
7236,coco-30k,A lone giraffe walking in an open field.,26595,207797
7237,coco-30k,Some sheep sit in the grass of a field.,99560,575403
7238,coco-30k,Two empty seats on a vehicle are in front of a window,58503,519153
7239,coco-30k,A red double-decker bus sits in a parking lot.,48824,448425
7240,coco-30k,a public transit bus parked with its doors open,8987,330204
7241,coco-30k,There is a big stop sign colored in red and white ,43750,388873
7242,coco-30k,"A fire hydrant is painted red, white and blue and sits on a sidewalk in front of a brick wall that shows graffiti.",37155,244019
7243,coco-30k,A street sign is affixed to a traffic light and a tree looms in the background.,46706,89614
7244,coco-30k,a freeway traffic sign writtien in an asian language,14597,110196
7245,coco-30k,An airplane nose sits in a hangar. ,33473,220025
7246,coco-30k,"An airplane flies in the sky amid blue sky and big, puffy, white clouds.",32552,532338
7247,coco-30k,a bird walking on the beach in front of the surf,8648,151432
7248,coco-30k,A street sign that is on the side of the road.,5078,295683
7249,coco-30k,Traffic drives down a street on a green light passed tall buildings.,2994,308388
7250,coco-30k,An orange road sign sitting next to a black truck.,25308,299409
7251,coco-30k,Two giraffe standing next to each other on a grassy field.,66778,40102
7252,coco-30k,There is a black and white photo with a bench falling over.,57243,545363
7253,coco-30k,The bus is parked alongside the road and is empty.,75235,233527
7254,coco-30k,A stylized photograph of a really old fire hydrant sitting beside a bent iron handrail.,38345,386958
7255,coco-30k,Three giraffes are feeding from white buckets that are hanging from a fence.,67551,183701
7256,coco-30k,A bright yellow fire hydrant sits among landscaping rocks between the sidewalk and the fence. ,17358,552761
7257,coco-30k,A man dressed in red riding on a boat.,28086,359864
7258,coco-30k,A commercial airplane ascending in to the sky,86059,192788
7259,coco-30k,Two colorful peacocks walking towards a brown wooden bench.,59188,212342
7260,coco-30k,A small train ride carrying people around a park,44042,209274
7261,coco-30k,A photo of a busy city with cranes and a train and bridge,64855,318550
7262,coco-30k,A yellow and blue fire hydrant by a fence,93874,216083
7263,coco-30k,black and white photo of two birds flying on a cloudy sky,14650,183114
7264,coco-30k,A woman in a coat walks along a snow covered sidewalk. ,91248,222458
7265,coco-30k,A green commuter bus pulling into the bus station ,34515,77351
7266,coco-30k,A train with smoke coming into the train depot,23837,114235
7267,coco-30k,A man and woman sitting next to each other on a park bench.,85360,433547
7268,coco-30k,A cage packed full of yellow parakeets. ,8926,197652
7269,coco-30k,A red and white striped bus traveling past a store.,30417,173797
7270,coco-30k,A large red stop sign next to a box sitting on a sidewalk.,85849,511002
7271,coco-30k,A large white double decker bus traveling past a tall building.,80595,97899
7272,coco-30k,A red and yellow train pulling into a train station.,90283,438232
7273,coco-30k,A man holding a cow while standing in a forest.,7519,505471
7274,coco-30k,A large grey and yellow bird floating on a lake.,50570,539604
7275,coco-30k,A bunch of cars driving down a street surrounded by tall buildings.,27416,160740
7276,coco-30k,a close up of a giraffes head with a wooden wall in the background,97808,469652
7277,coco-30k,A large black bird wings spread flying over the woods,34083,81630
7278,coco-30k,A lady walks a child towards a bus parked in a harbor.,42877,495064
7279,coco-30k,"A person silhouetted against a cloudy sky, holding an umbrella.",80265,380101
7280,coco-30k,A sign stating there's a fire hydrant next to it,38114,13159
7281,coco-30k,A red fire hydrant next to a snow covered path.,94042,544644
7282,coco-30k,A street sign showing four different roads on it,43589,374727
7283,coco-30k,Two people riding a paddle boat in the middle of a lake.,57626,210149
7284,coco-30k,Identical street signs pointing in the opposite directions of each other. ,13324,176701
7285,coco-30k,There are mountains in the background and a lake in the middle.,80478,380932
7286,coco-30k,A crosstown bus is parked on the street.,26811,255769
7287,coco-30k,A city with tall buildings filled with tall buildings.,23089,59328
7288,coco-30k,TWO ELECTRIC TRAIN COMPARTMENTS STANDING NEAR TO A BUILDING.,39785,250260
7289,coco-30k,A train covered in graffiti traveling down railroad tracks.,60513,463605
7290,coco-30k,Double decker city bus passing under an overpass. ,86359,182176
7291,coco-30k,A yellow bench sitting in a field next to trees and a shrub wall.,50720,183187
7292,coco-30k,A red stop sign on a gate next to a grass covered field.,65222,453626
7293,coco-30k,A boat sitting next to a beach in the ocean covered with birds.,70483,277518
7294,coco-30k,Center city street lit up by a series of light displays. ,50217,134537
7295,coco-30k,A brown dog tied up to a brown wooden bench next to a street.,41326,445371
7296,coco-30k,A book sitting next to a cup of coffee on a bench.,91080,365214
7297,coco-30k,A train car with blue graffiti on the side of it .,52257,7211
7298,coco-30k,A nest filled with baby birds crying for their mother.,16523,318099
7299,coco-30k,Two parrots sitting on top of a tree beneath a blue sky.,89839,531136
7300,coco-30k,A white wooden bench sitting on top of a green hill next to the ocean.,96723,377406
7301,coco-30k,A cyclist checks his wrist heart rain monitor in front of a stop sign.,650,80725
7302,coco-30k,A tall giraffe standing in a forest on a grassy ground.,87457,522613
7303,coco-30k,A large white bush stopped at a bus stop.,64469,271017
7304,coco-30k,A double decker bus is parked in the parking lot.,88646,359937
7305,coco-30k,A blonde woman standing in front of a red double decker bus.,7986,213693
7306,coco-30k,A traffic light with four signals sitting next to a tall building.,12824,367843
7307,coco-30k,A family of sheep standing next to each other on a lush green field.,19621,353562
7308,coco-30k,A giraffe is fenced in next to a large city.,79921,76454
7309,coco-30k,A cat laying down on a wooden table in a park.,49805,500859
7310,coco-30k,A tall giraffe standing next to a Barron tree in a forest.,10325,94231
7311,coco-30k,A shirtless man walking a bike down a rural street.,25181,50145
7312,coco-30k,A train crosses as a bunch of gathered vehicles watch.,79290,495146
7313,coco-30k,A furry dog standing next to a fire hydrant.,20823,334391
7314,coco-30k,A street sign above an orange detour sign.,65079,317441
7315,coco-30k,A herd of giraffe walking through a lush grass covered field.,37299,521285
7316,coco-30k,A street sign on top of a pole next to a large green tree.,26724,49255
7317,coco-30k,small birds on tree branches with a sky background,79430,37705
7318,coco-30k,A bird walking along a beach with a rock it its mouth.,1507,231685
7319,coco-30k,A man sitting on a bench next to a river under a bridge.,44671,467863
7320,coco-30k,a man taking a picture of prizes in a claw machine game,7113,320150
7321,coco-30k,A green city bus riding with its windows open,26479,335241
7322,coco-30k,Pelicans and sea gulls are sitting on the beach.,28825,202926
7323,coco-30k,An overhead view of a railroad track with a train passing by,44675,578740
7324,coco-30k,A fire hydrant has been painted in the style of Dalmatian outside the fire department. ,17199,204206
