case_number,source,prompt,evaluation_seed,coco_id
2468,coco-30k,A toilet sitting on the ground near a wall.,84942,20820
2469,coco-30k,A partial view of a toilet and sink in a bathroom.,71797,79689
2470,coco-30k,A person stopped wearing a yellow jacket riding a motorcycle.,43852,212558
2471,coco-30k,A glazed donut propped against a cup of coffee.,40493,7241
2472,coco-30k,There is a person sitting on the toilet using the bathroom ,18595,308506
2473,coco-30k,A group of people on mopeds in a busy street.,28553,110081
2474,coco-30k,A motorcycle leaning on a car in street.,22979,46870
2475,coco-30k,Two pictures of streets with cars on them. ,12342,124102
2476,coco-30k,A giraffe grazing in pen next to a tree trunk.,46625,52386
2477,coco-30k,"A man sitting in a passenger seat of a vehicle, wearing a dress shirt and tie.",26757,304379
2478,coco-30k,a full frontal view of a giraffe and an ostrich behind,93216,262323
2479,coco-30k,A hotdog is sitting with fries in a paper car on a plate.,90804,14773
2480,coco-30k,An airplane can be seen traveling through the clouds.,82740,111830
2481,coco-30k,A black and white photo of a woman standing next to a cows rear,54862,161079
2482,coco-30k,A man in green shoes stands next to a red motorcycle.,42212,240681
2483,coco-30k,a large passenger airplane flying through a cloudy sky,49363,336309
2484,coco-30k,A bathroom with a row of wall mounted sinks.,98420,151651
2485,coco-30k,A standup shower and toilet in a small bathroom.,29624,362026
2486,coco-30k,Three men are packing fruit in containers in the middle of a factory.,74140,26051
2487,coco-30k,Various sink cabinets lined up in a warehouse,68581,157124
2488,coco-30k,A man on a motorcycle who took a picture of himself in his rear view mirror.,39372,384402
2489,coco-30k,A man stands beside his black and red motorcycle near a park.,17573,481567
2490,coco-30k,"This is a bathroom with a toilet and a tub with a clear shower curtain,",43388,33909
2491,coco-30k,A train door is open of a white and red train.,19614,547583
2492,coco-30k,"A white toilet with its seat up, and a roll of toilet paper",4015,493205
2493,coco-30k,quaint kitchen with pink flowers on a small central table,29452,113082
2494,coco-30k,Young guy in mid motion of catching a frisbee.,61301,276151
2495,coco-30k,A giraffe and a zebra stand on a concrete area near rocks.,18235,276892
2496,coco-30k,A pristine doctors examining room waiting for the next patient.,86609,211192
2497,coco-30k,A toilet in a room with a broken wall.,13908,536683
2498,coco-30k,A view of a small kitchen with some amenities.,45628,249418
2499,coco-30k,A man waving a red flag at cows in the road.,29545,503008
